CODE_IRIS,INSEE_COM,NOM_COM,IRIS,NOM_IRIS,TYP_IRIS,LIB_EPCI,A203,B101,B102,B201,B202,B203,C101,C102,C103,C104,C105,C201,C301,C302,C303,C304,C305,C701,C702,D101,D102,D103,D201,D401,D402,D403,F101,F102,F103,F104,F107,F109,F111,F112,F114,F117,F120,F121,F203,F303,F305,F307,F312,G102,G104
751145608,75114,Paris 14e Arrondissement,5608,Plaisance 8,H,Paris,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
751145609,75114,Paris 14e Arrondissement,5609,Plaisance 9,H,Paris,2,0,0,0,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
751145610,75114,Paris 14e Arrondissement,5610,Plaisance 10,H,Paris,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
751145611,75114,Paris 14e Arrondissement,5611,Plaisance 11,H,Paris,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
751145612,75114,Paris 14e Arrondissement,5612,Plaisance 12,H,Paris,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
751145613,75114,Paris 14e Arrondissement,5613,Plaisance 13,H,Paris,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
751145614,75114,Paris 14e Arrondissement,5614,Plaisance 14,H,Paris,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1
751145615,75114,Paris 14e Arrondissement,5615,Plaisance 15,H,Paris,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
751145616,75114,Paris 14e Arrondissement,5616,Plaisance 16,H,Paris,1,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
751145617,75114,Paris 14e Arrondissement,5617,Plaisance 17,H,Paris,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
751145618,75114,Paris 14e Arrondissement,5618,Plaisance 18,H,Paris,2,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,2
751145619,75114,Paris 14e Arrondissement,5619,Plaisance 19,H,Paris,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0
751145620,75114,Paris 14e Arrondissement,5620,Plaisance 20,H,Paris,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
751145621,75114,Paris 14e Arrondissement,5621,Plaisance 21,H,Paris,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
751145622,75114,Paris 14e Arrondissement,5622,Plaisance 22,H,Paris,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4
751145623,75114,Paris 14e Arrondissement,5623,Plaisance 23,H,Paris,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
751145624,75114,Paris 14e Arrondissement,5624,Plaisance 24,H,Paris,4,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,2
751145625,75114,Paris 14e Arrondissement,5625,Plaisance 25,A,Paris,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,4,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751155701,75115,Paris 15e Arrondissement,5701,Saint-Lambert 1,H,Paris,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,2,0,2,0,3,2,2,0,0,2,0,0,0,0,0,0,0
751155702,75115,Paris 15e Arrondissement,5702,Saint-Lambert 2,H,Paris,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751155703,75115,Paris 15e Arrondissement,5703,Saint-Lambert 3,H,Paris,0,0,1,0,2,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
751155704,75115,Paris 15e Arrondissement,5704,Saint-Lambert 4,H,Paris,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
751155705,75115,Paris 15e Arrondissement,5705,Saint-Lambert 5,H,Paris,0,0,0,0,4,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
751155706,75115,Paris 15e Arrondissement,5706,Saint-Lambert 6,H,Paris,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751155707,75115,Paris 15e Arrondissement,5707,Saint-Lambert 7,H,Paris,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1
751155708,75115,Paris 15e Arrondissement,5708,Saint-Lambert 8,H,Paris,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,4
751155709,75115,Paris 15e Arrondissement,5709,Saint-Lambert 9,H,Paris,4,0,2,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
751155710,75115,Paris 15e Arrondissement,5710,Saint-Lambert 10,H,Paris,1,0,1,0,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
751155711,75115,Paris 15e Arrondissement,5711,Saint-Lambert 11,H,Paris,0,0,0,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1
751155712,75115,Paris 15e Arrondissement,5712,Saint-Lambert 12,H,Paris,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
751155713,75115,Paris 15e Arrondissement,5713,Saint-Lambert 13,H,Paris,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
751155714,75115,Paris 15e Arrondissement,5714,Saint-Lambert 14,H,Paris,0,0,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
751155715,75115,Paris 15e Arrondissement,5715,Saint-Lambert 15,H,Paris,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
751155716,75115,Paris 15e Arrondissement,5716,Saint-Lambert 16,H,Paris,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
751155717,75115,Paris 15e Arrondissement,5717,Saint-Lambert 17,H,Paris,2,0,1,0,2,3,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
751155718,75115,Paris 15e Arrondissement,5718,Saint-Lambert 18,H,Paris,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
751155719,75115,Paris 15e Arrondissement,5719,Saint-Lambert 19,H,Paris,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
751155720,75115,Paris 15e Arrondissement,5720,Saint-Lambert 20,H,Paris,0,0,3,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
751155721,75115,Paris 15e Arrondissement,5721,Saint-Lambert 21,H,Paris,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751155722,75115,Paris 15e Arrondissement,5722,Saint-Lambert 22,H,Paris,1,0,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
751155723,75115,Paris 15e Arrondissement,5723,Saint-Lambert 23,H,Paris,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751155724,75115,Paris 15e Arrondissement,5724,Saint-Lambert 24,H,Paris,1,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
751155725,75115,Paris 15e Arrondissement,5725,Saint-Lambert 25,H,Paris,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,11,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2
751155726,75115,Paris 15e Arrondissement,5726,Saint-Lambert 26,H,Paris,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
751155727,75115,Paris 15e Arrondissement,5727,Saint-Lambert 27,H,Paris,0,0,1,0,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,4
751155728,75115,Paris 15e Arrondissement,5728,Saint-Lambert 28,H,Paris,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
751155729,75115,Paris 15e Arrondissement,5729,Saint-Lambert 29,H,Paris,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
751155730,75115,Paris 15e Arrondissement,5730,Saint-Lambert 30,H,Paris,4,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
751155731,75115,Paris 15e Arrondissement,5731,Saint-Lambert 31,H,Paris,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3
751155732,75115,Paris 15e Arrondissement,5732,Saint-Lambert 32,A,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751155733,75115,Paris 15e Arrondissement,5733,Saint-Lambert 33,A,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751155801,75115,Paris 15e Arrondissement,5801,Necker 1,H,Paris,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
751155802,75115,Paris 15e Arrondissement,5802,Necker 2,H,Paris,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
751155803,75115,Paris 15e Arrondissement,5803,Necker 3,H,Paris,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,2
751155804,75115,Paris 15e Arrondissement,5804,Necker 4,H,Paris,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751155805,75115,Paris 15e Arrondissement,5805,Necker 5,H,Paris,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751155806,75115,Paris 15e Arrondissement,5806,Necker 6,H,Paris,1,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2
751155807,75115,Paris 15e Arrondissement,5807,Necker 7,H,Paris,0,0,1,1,0,4,2,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
751155808,75115,Paris 15e Arrondissement,5808,Necker 8,H,Paris,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
751155809,75115,Paris 15e Arrondissement,5809,Necker 9,H,Paris,2,0,2,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
751155810,75115,Paris 15e Arrondissement,5810,Necker 10,H,Paris,0,0,3,0,5,3,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,2,4
751155811,75115,Paris 15e Arrondissement,5811,Necker 11,H,Paris,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
751155812,75115,Paris 15e Arrondissement,5812,Necker 12,H,Paris,2,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
751155813,75115,Paris 15e Arrondissement,5813,Necker 13,H,Paris,3,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
751155814,75115,Paris 15e Arrondissement,5814,Necker 14,H,Paris,2,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751155815,75115,Paris 15e Arrondissement,5815,Necker 15,H,Paris,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751155816,75115,Paris 15e Arrondissement,5816,Necker 16,H,Paris,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
751155817,75115,Paris 15e Arrondissement,5817,Necker 17,H,Paris,4,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2
751155818,75115,Paris 15e Arrondissement,5818,Necker 18,A,Paris,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
751155819,75115,Paris 15e Arrondissement,5819,Necker 19,A,Paris,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
751155901,75115,Paris 15e Arrondissement,5901,Grenelle 1,H,Paris,2,0,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
751155902,75115,Paris 15e Arrondissement,5902,Grenelle 2,H,Paris,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
751155903,75115,Paris 15e Arrondissement,5903,Grenelle 3,H,Paris,2,0,1,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751155904,75115,Paris 15e Arrondissement,5904,Grenelle 4,H,Paris,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751155905,75115,Paris 15e Arrondissement,5905,Grenelle 5,H,Paris,0,0,0,0,0,3,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
751155906,75115,Paris 15e Arrondissement,5906,Grenelle 6,H,Paris,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
751155907,75115,Paris 15e Arrondissement,5907,Grenelle 7,H,Paris,3,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
751155908,75115,Paris 15e Arrondissement,5908,Grenelle 8,H,Paris,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,1,0,0,3,0,0,1,0,1,0,2,5
751155909,75115,Paris 15e Arrondissement,5909,Grenelle 9,H,Paris,1,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
751155910,75115,Paris 15e Arrondissement,5910,Grenelle 10,H,Paris,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,1
751155911,75115,Paris 15e Arrondissement,5911,Grenelle 11,H,Paris,1,1,0,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
751155912,75115,Paris 15e Arrondissement,5912,Grenelle 12,H,Paris,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1
751155913,75115,Paris 15e Arrondissement,5913,Grenelle 13,H,Paris,4,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751155914,75115,Paris 15e Arrondissement,5914,Grenelle 14,H,Paris,2,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3
751155915,75115,Paris 15e Arrondissement,5915,Grenelle 15,H,Paris,2,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0
751155916,75115,Paris 15e Arrondissement,5916,Grenelle 16,H,Paris,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
751155917,75115,Paris 15e Arrondissement,5917,Grenelle 17,H,Paris,1,0,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
751155918,75115,Paris 15e Arrondissement,5918,Grenelle 18,H,Paris,3,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,3,5
751155919,75115,Paris 15e Arrondissement,5919,Grenelle 19,H,Paris,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
751155920,75115,Paris 15e Arrondissement,5920,Grenelle 20,A,Paris,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751155999,75115,Paris 15e Arrondissement,5999,Seine et Berges,D,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
751156001,75115,Paris 15e Arrondissement,6001,Javel 1,H,Paris,1,0,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,2
751156002,75115,Paris 15e Arrondissement,6002,Javel 2,H,Paris,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
751156003,75115,Paris 15e Arrondissement,6003,Javel 3,H,Paris,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751156004,75115,Paris 15e Arrondissement,6004,Javel 4,H,Paris,1,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3
751156005,75115,Paris 15e Arrondissement,6005,Javel 5,H,Paris,0,0,1,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751156006,75115,Paris 15e Arrondissement,6006,Javel 6,H,Paris,1,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751156007,75115,Paris 15e Arrondissement,6007,Javel 7,H,Paris,3,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
751156008,75115,Paris 15e Arrondissement,6008,Javel 8,H,Paris,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0
751156009,75115,Paris 15e Arrondissement,6009,Javel 9,H,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751156010,75115,Paris 15e Arrondissement,6010,Javel 10,H,Paris,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
751156012,75115,Paris 15e Arrondissement,6012,Javel 12,H,Paris,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
751156013,75115,Paris 15e Arrondissement,6013,Javel 13,H,Paris,1,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
751156014,75115,Paris 15e Arrondissement,6014,Javel 14,H,Paris,1,0,0,1,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
751156015,75115,Paris 15e Arrondissement,6015,Javel 15,H,Paris,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751156016,75115,Paris 15e Arrondissement,6016,Javel 16,H,Paris,2,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
751156017,75115,Paris 15e Arrondissement,6017,Javel 17,H,Paris,2,0,0,0,1,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
751156018,75115,Paris 15e Arrondissement,6018,Javel 18,H,Paris,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
