"CODE_IRIS","COM","DEP","LIBCOM","LIBIRIS","TRIRIS","GRD_QUART","TYP_IRIS","MODIF_IRIS","LAB_IRIS","P13_POP","P13_POP0024_CALC","P13_POP1824","P13_POP65P","P13_POP0014","P13_POP1529","P13_POP3044","P13_POP4559","P13_POP6074","P13_POP75P"
"930510106","93051","93","Noisy-le-Grand","Centre ville 6","931071","9305101","H","1Z","2",3527,1064,402,341,576,857,895,676,381,143
"930510405","93051","93","Noisy-le-Grand","Champy 5","931041","9305104","H","00","2",2390,989,366,193,554,554,501,437,243,101
"930510203","93051","93","Noisy-le-Grand","Richardets 3","931081","9305102","A","00","3",65,24,10,14,14,10,19,7,0,14
"930510503","93051","93","Noisy-le-Grand","Les Coteaux 3","931081","9305105","H","00","1",2842,923,307,358,503,653,514,676,346,149
"930510501","93051","93","Noisy-le-Grand","Les Coteaux 1","931061","9305105","H","00","1",3571,1152,281,420,754,628,980,610,431,168
"930510502","93051","93","Noisy-le-Grand","Les Coteaux 2","931061","9305105","H","00","1",4086,1344,552,496,678,1002,801,875,490,240
"930530107","93053","93","Noisy-le-Sec","Boissiere 1","931101","9305301","H","00","1",2332,881,269,215,507,592,482,407,245,98
"930530102","93053","93","Noisy-le-Sec","Petit Noisy 2","931141","9305301","H","00","1",2974,991,274,364,628,593,724,521,299,209
"930530108","93053","93","Noisy-le-Sec","Boissiere 2","931101","9305301","H","00","1",2043,823,174,205,531,403,438,385,191,96
"930530106","93053","93","Noisy-le-Sec","Centre Ville Gare 3","931131","9305301","H","00","1",2794,940,200,318,654,505,723,489,261,161
"930530103","93053","93","Noisy-le-Sec","Merlan","931111","9305301","H","00","1",2864,987,246,268,669,595,706,472,300,122
"930530104","93053","93","Noisy-le-Sec","Centre Ville Gare 1","931141","9305301","H","00","1",2402,680,155,355,483,401,598,404,306,209
"930530105","93053","93","Noisy-le-Sec","Centre Ville Gare 2","931131","9305301","H","00","1",2498,944,131,183,746,370,708,423,132,119
"930530110","93053","93","Noisy-le-Sec","Centre Ville Mairie 2","931121","9305301","H","00","1",2685,1120,258,188,721,599,565,506,204,90
"930530115","93053","93","Noisy-le-Sec","Leo Lagrange","931131","9305301","H","00","1",2256,698,174,246,453,413,626,420,232,113
"930530116","93053","93","Noisy-le-Sec","Londeau 1","931111","9305301","H","00","1",3541,1528,398,246,958,820,741,637,297,88
"930530109","93053","93","Noisy-le-Sec","Centre Ville Mairie 1","931121","9305301","H","00","1",2445,953,272,312,553,520,523,437,234,178
"930530101","93053","93","Noisy-le-Sec","Petit Noisy 1","931141","9305301","H","00","1",2813,1107,355,213,631,707,623,516,261,75
"930530114","93053","93","Noisy-le-Sec","Langevin 2","931101","9305301","H","00","2",2526,954,216,350,627,471,508,438,269,212
"930530111","93053","93","Noisy-le-Sec","Centre Ville Mairie 3","931121","9305301","H","00","1",1709,561,135,238,359,315,358,328,194,154
"930530117","93053","93","Noisy-le-Sec","Zone Industrielle","931131","9305301","A","00","3",190,57,24,8,25,58,41,41,19,4
"930530113","93053","93","Noisy-le-Sec","Langevin 1","931111","9305301","H","00","1",2323,798,144,298,578,344,568,364,308,161
"930530112","93053","93","Noisy-le-Sec","Haut Goulet","931121","9305301","H","00","1",2732,758,193,376,466,451,649,590,414,163
"930550801","93055","93","Pantin","Verpantin","931191","9305508","H","00","2",2261,745,150,226,509,425,442,547,263,74
"930550802","93055","93","Pantin","Sept Arpents","931191","9305508","H","00","1",4078,1430,435,441,867,924,1097,606,314,270
"930550101","93055","93","Pantin","Courtillieres Nord","931151","9305501","H","00","1",1910,603,142,374,380,321,311,380,281,236
"930550102","93055","93","Pantin","Courtillieres Sud","931151","9305501","H","00","1",2593,1110,276,266,686,607,405,482,289,124
"930550201","93055","93","Pantin","Quatre Chemin Jaures","931161","9305502","H","00","1",2864,879,253,137,546,687,900,516,148,66
"930550202","93055","93","Pantin","Quatre Chemin Sncf","931161","9305502","H","00","1",2984,886,210,279,626,534,850,565,305,104
"930550301","93055","93","Pantin","Mairie","931201","9305503","H","00","1",2653,854,227,272,519,560,632,552,286,105
"930550302","93055","93","Pantin","Rouvray","931191","9305503","H","00","2",2521,1007,334,323,537,640,392,487,344,122
"930550502","93055","93","Pantin","Quatre Chemins Sainte-Marthe","931161","9305505","H","00","1",3387,963,272,291,631,709,982,612,312,141
"930550601","93055","93","Pantin","Eglise Nord","931181","9305506","H","00","1",3571,1033,234,570,679,665,805,676,456,290
"930550602","93055","93","Pantin","Eglise Sud","931181","9305506","H","00","1",3428,988,205,649,695,483,769,605,459,416
"930550603","93055","93","Pantin","Auteurs Pommiers","931181","9305506","H","00","2",1987,618,153,143,399,366,429,499,224,70
"930550701","93055","93","Pantin","Ourcq Hoche","931201","9305507","H","00","1",4352,1349,369,352,877,822,1135,884,514,121
"930550702","93055","93","Pantin","Victor Hugo","931201","9305507","H","00","1",3059,914,261,421,558,568,852,520,329,232
"930550402","93055","93","Pantin","Petit Pantin","931171","9305504","H","00","1",3689,1122,301,440,742,616,1102,643,358,229
"930550403","93055","93","Pantin","Limites","931171","9305504","H","00","1",3567,1167,318,378,734,700,839,755,394,145
"930550501","93055","93","Pantin","Quatre Chemins Diderot","931151","9305505","H","00","1",1986,694,136,245,465,380,485,313,229,115
"930550401","93055","93","Pantin","Charles Auray","931171","9305504","H","00","1",2580,714,166,294,497,394,758,498,326,106
"930570107","93057","93","Les Pavillons-sous-Bois","Franklin","931231","9305701","H","00","1",2214,716,184,325,447,415,440,440,285,186
"930570108","93057","93","Les Pavillons-sous-Bois","President Wilson","931221","9305701","H","00","1",2372,714,166,301,483,487,525,457,253,167
"930570109","93057","93","Les Pavillons-sous-Bois","Victor Hugo","931221","9305701","H","00","1",4151,1468,370,468,995,938,1050,566,354,247
"930570106","93057","93","Les Pavillons-sous-Bois","Emile Zola","931221","9305701","H","00","1",2313,656,173,366,449,466,573,330,243,252
"930570103","93057","93","Les Pavillons-sous-Bois","Calmanovic","931211","9305701","H","00","1",2649,942,231,227,641,509,653,483,243,119
"930570104","93057","93","Les Pavillons-sous-Bois","Casanova","931231","9305701","H","00","1",2039,647,207,284,377,467,424,383,212,175
"930570101","93057","93","Les Pavillons-sous-Bois","Poudrette Sainte-Anne","931211","9305701","H","00","1",2533,962,228,276,601,502,549,498,252,131
"930570102","93057","93","Les Pavillons-sous-Bois","Canal Zi","931211","9305701","A","00","1",2525,912,240,203,573,541,556,529,222,103
"930570105","93057","93","Les Pavillons-sous-Bois","Stade","931231","9305701","H","00","1",1884,577,156,305,365,308,377,419,250,164
"930590103","93059","93","Pierrefitte-sur-Seine","Gare","931251","9305901","H","00","1",2654,822,181,361,525,473,637,476,348,194
"930590104","93059","93","Pierrefitte-sur-Seine","Potier","931251","9305901","H","00","1",2173,724,167,225,512,406,561,386,158,149
"930590101","93059","93","Pierrefitte-sur-Seine","Nord","931241","9305901","H","00","1",3368,1651,424,207,1040,813,569,619,237,90
"930590102","93059","93","Pierrefitte-sur-Seine","Maroc","931241","9305901","H","00","1",3233,1267,303,382,859,576,677,571,407,143
"930590107","93059","93","Pierrefitte-sur-Seine","Joncherolles Fauvettes","931261","9305901","H","00","1",2768,1062,253,260,701,555,528,520,358,105
"930590105","93059","93","Pierrefitte-sur-Seine","Centre Ville","931251","9305901","H","00","1",3673,1578,426,322,1032,818,776,543,346,157
"930590108","93059","93","Pierrefitte-sur-Seine","Sud 1","931261","9305901","H","00","1",2469,849,265,359,483,457,455,554,319,202
"930590106","93059","93","Pierrefitte-sur-Seine","Butte Pinson","931241","9305901","H","00","1",2630,1051,270,273,657,585,614,379,275,120
"930590109","93059","93","Pierrefitte-sur-Seine","Sud 2","931261","9305901","H","00","1",5491,2276,749,439,1309,1373,1178,889,576,166
"930610107","93061","93","Le Pré-Saint-Gervais","Anatole France","931281","9306101","H","00","1",2353,682,214,443,385,441,503,442,302,282
"930610102","93061","93","Le Pré-Saint-Gervais","Gabriel Peri","931271","9306101","H","00","1",2166,601,135,205,411,378,639,412,261,65
"930610104","93061","93","Le Pré-Saint-Gervais","Belvedere","931281","9306101","H","00","1",1989,600,172,219,360,420,555,299,270,85
"930610106","93061","93","Le Pré-Saint-Gervais","Centre","931281","9306101","H","00","1",4534,1578,395,381,1012,846,1050,1027,430,169
"930610103","93061","93","Le Pré-Saint-Gervais","Stalingrad","931271","9306101","H","00","1",2653,819,165,230,590,408,857,465,221,112
"930610105","93061","93","Le Pré-Saint-Gervais","Severine","931271","9306101","H","00","1",1595,437,144,270,243,285,288,362,298,119
"930610101","93061","93","Le Pré-Saint-Gervais","7 Arpents","931271","9306101","H","00","1",2618,913,212,136,610,475,837,498,126,72
"930620101","93062","93","Le Raincy","Valere Lefebvre","931301","9306201","H","00","1",1834,492,146,351,271,346,385,356,247,229
"930620104","93062","93","Le Raincy","Chatrian","931301","9306201","H","00","1",2309,605,186,394,344,458,433,509,368,197
"930620102","93062","93","Le Raincy","Thiers","931291","9306201","H","00","1",2540,804,277,331,428,604,519,519,329,142
"930620105","93062","93","Le Raincy","Thiellement","931291","9306201","H","00","1",2445,730,159,398,475,390,494,504,367,215
"930620103","93062","93","Le Raincy","Nicolas Carnot","931301","9306201","H","00","1",2437,715,217,374,395,536,548,450,271,238
"930620106","93062","93","Le Raincy","Herold","931291","9306201","H","00","1",2697,892,238,414,556,474,514,572,394,187
"930630109","93063","93","Romainville","Grands Champs 01","931331","9306301","H","00","1",2336,796,148,340,526,355,492,515,250,199
"930630110","93063","93","Romainville","3 Communes","931331","9306301","H","00","1",3666,1408,325,269,950,728,782,752,324,131
"930630111","93063","93","Romainville","Ormes","931331","9306301","H","00","2",1155,359,97,207,226,194,231,214,198,92
"930630106","93063","93","Romainville","Carnot","931321","9306301","H","00","1",2605,915,271,408,559,486,545,461,347,206
"930630107","93063","93","Romainville","Cachin","931321","9306301","H","00","1",2857,855,216,451,585,446,661,580,354,231
"930630104","93063","93","Romainville","Cite","931311","9306301","H","00","2",2517,845,183,343,566,396,513,524,376,142
"930630105","93063","93","Romainville","Centre","931321","9306301","H","00","1",2746,828,189,357,558,447,748,511,281,200
"930630101","93063","93","Romainville","Bas Pays","931311","9306301","A","00","3",297,102,26,15,73,66,88,52,18,0
"930630102","93063","93","Romainville","Zac","931311","9306301","H","00","2",2266,894,291,198,510,574,466,388,247,81
"930630108","93063","93","Romainville","Grands Champs 01","931331","9306301","H","00","1",2789,854,204,346,569,458,664,603,315,179
"930630103","93063","93","Romainville","Parcs","931311","9306301","H","00","2",2424,770,241,375,453,420,439,573,329,210
"930640110","93064","93","Rosny-sous-Bois","Boutours","931371","9306401","H","00","1",2142,712,200,243,443,430,428,440,294,107
"930640111","93064","93","Rosny-sous-Bois","Fort de Rosny","931361","9306401","H","00","2",2320,808,260,119,491,481,593,562,116,75
"930640112","93064","93","Rosny-sous-Bois","Colline","931341","9306401","H","00","1",2995,984,225,346,694,524,690,544,408,134
"930640105","93064","93","Rosny-sous-Bois","Changis","931351","9306401","H","00","1",2366,749,210,394,471,440,456,485,284,230
"930640106","93064","93","Rosny-sous-Bois","Avron Beausejour","931381","9306401","H","00","1",2492,772,228,260,447,500,495,656,264,130
"930640107","93064","93","Rosny-sous-Bois","Pre Gentil 1","931381","9306401","H","00","1",2860,927,256,406,576,518,605,585,345,230
"930640108","93064","93","Rosny-sous-Bois","Justice 1","931371","9306401","H","00","1",1763,442,118,252,291,268,429,367,342,67
"930640109","93064","93","Rosny-sous-Bois","Justice 2","931371","9306401","H","00","1",2505,997,249,233,653,468,633,409,169,174
"930640114","93064","93","Rosny-sous-Bois","Boissiere","931361","9306401","H","00","1",4910,1881,604,371,1083,1173,1026,994,549,86
"930640116","93064","93","Rosny-sous-Bois","Centre Ville 1","931361","9306401","H","00","1",5473,1557,405,608,1058,1132,1555,897,557,275
"930640117","93064","93","Rosny-sous-Bois","Centre Ville 2","931371","9306401","H","00","1",2960,825,206,487,562,553,777,435,413,220
"930640113","93064","93","Rosny-sous-Bois","Pre Gentil 2","931381","9306401","H","00","1",2709,1109,260,260,735,513,580,503,280,99
"930640104","93064","93","Rosny-sous-Bois","Marnaudes","931351","9306401","H","00","1",1692,499,128,382,330,264,346,268,252,232
"930640101","93064","93","Rosny-sous-Bois","Montgolfier Rosny 2","931341","9306401","A","00","3",36,12,8,6,4,8,4,11,9,0
"930640118","93064","93","Rosny-sous-Bois","Garenne","931371","9306401","A","00","3",80,32,14,10,7,25,9,24,14,0
"930640103","93064","93","Rosny-sous-Bois","Bois Perrier 2","931351","9306401","H","00","1",2926,1080,271,400,705,608,584,482,315,231
"930640102","93064","93","Rosny-sous-Bois","Bois Perrier 1","931341","9306401","H","00","1",3573,1396,354,380,908,780,761,601,361,161
"930660801","93066","93","Saint-Denis","Centre-ville  Basilique 01","931471","9306608","H","00","1",3655,1393,375,439,875,780,704,685,318,295
"930660102","93066","93","Saint-Denis","Semard Delaune Guynemer 02","931431","9306601","H","00","1",2947,1259,398,296,714,755,564,488,278,149
"930660802","93066","93","Saint-Denis","Centre-ville  Basilique 02","931491","9306608","H","00","2",2562,1035,335,111,585,647,652,458,175,44
"930660705","93066","93","Saint-Denis","Franc-Moisin  Bel-Air 05","931391","9306607","H","00","1",1754,642,107,163,472,320,419,314,148,81
"930660302","93066","93","Saint-Denis","Allende 02","931431","9306603","H","00","1",2802,1019,393,318,507,735,545,552,292,172
"930660201","93066","93","Saint-Denis","Peri Langevin Stalingrad Politzer 01","931471","9306602","H","00","1",3990,1491,461,378,869,967,819,776,378,180
"930660202","93066","93","Saint-Denis","Peri Langevin Stalingrad Politzer 02","931471","9306602","H","00","1",2376,817,222,318,520,442,505,474,289,146
"930660301","93066","93","Saint-Denis","Allende 01","931431","9306603","H","00","1",2036,616,96,215,458,255,492,480,287,64
"930660501","93066","93","Saint-Denis","Mutuelle champ de courses 01","931441","9306605","H","00","2",2373,505,134,613,299,350,439,476,593,216
"930660401","93066","93","Saint-Denis","Courtille Saussaie Floreal 01","931421","9306604","H","00","1",1948,846,210,184,549,420,374,356,167,81
"930660402","93066","93","Saint-Denis","Courtille Saussaie Floreal 02","931421","9306604","H","00","1",1987,762,212,261,473,424,340,382,256,112
"930660403","93066","93","Saint-Denis","Courtille Saussaie Floreal 03","931421","9306604","H","00","2",2763,1103,251,376,746,535,525,439,396,122
"930660101","93066","93","Saint-Denis","Semard Delaune Guynemer 01","931451","9306601","H","00","1",2103,821,126,173,595,356,522,379,167,83
"930660602","93066","93","Saint-Denis","J.Curie   Cosmonautes 02","931491","9306606","H","00","1",3220,1301,395,292,747,759,682,609,268,155
"930660701","93066","93","Saint-Denis","Franc-Moisin  Bel-Air 01","931391","9306607","H","00","2",2206,1068,254,147,703,494,378,384,182,64
"930660702","93066","93","Saint-Denis","Franc-Moisin  Bel-Air 02","931391","9306607","H","00","2",1690,696,159,86,458,329,400,328,149,25
"930660703","93066","93","Saint-Denis","Franc-Moisin  Bel-Air 03","931391","9306607","H","00","1",2176,794,184,127,524,499,568,375,150,60
"930660704","93066","93","Saint-Denis","Franc-Moisin  Bel-Air 04","931391","9306607","H","00","1",2720,963,271,202,587,596,724,527,178,107
"930661003","93066","93","Saint-Denis","Delaunay  Belleville 03","931461","9306610","H","00","1",2221,779,219,300,489,477,543,321,250,141
"930661004","93066","93","Saint-Denis","Delaunay  Belleville 04","931461","9306610","H","00","1",1651,500,105,385,330,306,348,211,257,199
"930661101","93066","93","Saint-Denis","Plaine 01","931411","9306611","H","00","1",4268,1546,370,174,1075,938,1385,613,160,97
"930660901","93066","93","Saint-Denis","Republique gare Porte de Paris 01","931461","9306609","H","00","2",3747,1391,533,277,743,1168,900,558,284,95
"930660502","93066","93","Saint-Denis","Mutuelle champ de courses 02","931441","9306605","H","00","2",1442,552,114,132,374,282,348,242,116,80
"930660503","93066","93","Saint-Denis","Mutuelle champ de courses 03","931441","9306605","H","00","2",2401,823,138,348,616,380,515,439,265,185
"930660504","93066","93","Saint-Denis","Mutuelle champ de courses 04","931441","9306605","H","00","2",2127,680,229,311,384,432,416,466,255,173
"930660601","93066","93","Saint-Denis","J.Curie   Cosmonautes 01","931491","9306606","H","00","2",1874,746,222,145,416,501,358,372,134,93
"930660906","93066","93","Saint-Denis","Republique gare Porte de Paris 06","931401","9306609","H","00","2",2333,760,239,177,456,563,692,352,182,87
"930660907","93066","93","Saint-Denis","Republique gare Porte de Paris 07","931401","9306609","H","00","1",3320,1204,309,317,760,758,813,538,318,133
"930660908","93066","93","Saint-Denis","Republique gare Porte de Paris 08","931401","9306609","H","00","1",2051,468,172,353,261,437,472,407,257,218
"930661001","93066","93","Saint-Denis","Delaunay  Belleville 01","931451","9306610","H","00","2",2043,733,152,197,512,412,484,336,187,113
"930661002","93066","93","Saint-Denis","Delaunay  Belleville 02","931451","9306610","H","00","1",3295,1201,333,357,723,656,691,621,472,132
"930661103","93066","93","Saint-Denis","Plaine 03","931411","9306611","H","00","1",6106,2546,532,283,1841,1303,1808,723,341,90
"930661104","93066","93","Saint-Denis","Plaine  04","931411","9306611","A","00","3",1414,639,109,24,494,301,446,134,28,11
"930661501","93066","93","Saint-Denis","Pleyel 01","931411","9306615","H","00","1",6652,2224,466,458,1586,1198,1846,1298,577,147
"930661102","93066","93","Saint-Denis","Plaine 02","931411","9306611","H","00","1",6912,2725,516,289,2022,1378,2050,969,411,82
"930660905","93066","93","Saint-Denis","Republique gare Porte de Paris 05","931481","9306609","H","00","1",2579,892,215,179,604,558,724,439,192,61
"930660902","93066","93","Saint-Denis","Republique gare Porte de Paris 02","931481","9306609","H","00","1",2303,862,215,87,578,514,678,367,121,45
"930660904","93066","93","Saint-Denis","Republique gare Porte de Paris 04","931481","9306609","H","00","1",3259,1225,401,149,759,835,955,469,205,35
"930660903","93066","93","Saint-Denis","Republique gare Porte de Paris 03","931481","9306609","H","00","1",2043,611,160,141,395,503,656,271,134,83
"930700108","93070","93","Saint-Ouen","Secteur 8","931521","9307001","H","00","1",2870,965,264,230,619,678,812,423,238,101
"930700107","93070","93","Saint-Ouen","Secteur 7","931541","9307001","H","00","1",1878,455,151,289,257,386,430,384,271,151
"930700103","93070","93","Saint-Ouen","Secteur 3","931501","9307001","H","00","1",3424,1172,387,324,662,854,958,534,257,159
"930700109","93070","93","Saint-Ouen","Secteur 9","931511","9307001","H","00","1",3676,1472,478,235,858,1009,926,540,242,102
"930700106","93070","93","Saint-Ouen","Secteur 6","931541","9307001","H","00","1",3046,1048,229,235,758,619,834,482,255,96
"930700111","93070","93","Saint-Ouen","Secteur 11","931521","9307001","H","00","1",2413,771,212,185,481,518,752,376,199,88
"930700104","93070","93","Saint-Ouen","Secteur 4","931521","9307001","H","00","1",2350,833,326,150,434,706,489,468,189,66
"930700105","93070","93","Saint-Ouen","Secteur 5","931551","9307001","H","00","1",2097,618,187,304,379,390,438,454,276,161
"930700110","93070","93","Saint-Ouen","Secteur 10","931511","9307001","H","00","2",2381,786,211,250,507,465,645,388,283,93
"930700102","93070","93","Saint-Ouen","Secteur 2","931501","9307001","H","00","1",2338,940,334,175,522,594,535,404,209,75
"930700116","93070","93","Saint-Ouen","Secteur 16","931541","9307001","H","00","2",2027,573,205,126,333,554,604,317,167,54
"930700117","93070","93","Saint-Ouen","Secteur 17","931551","9307001","H","00","1",3991,1258,308,452,803,762,1051,710,480,185
"930700101","93070","93","Saint-Ouen","Secteur 1","931501","9307001","H","00","2",2303,654,170,463,411,308,449,517,378,240
"930700114","93070","93","Saint-Ouen","Secteur 14","931531","9307001","H","00","1",2982,703,213,393,439,562,838,600,298,244
"930700115","93070","93","Saint-Ouen","Secteur 15","931531","9307001","H","00","1",2058,697,153,173,491,389,521,413,156,89
"930700112","93070","93","Saint-Ouen","Secteur 12","931511","9307001","H","00","1",2015,733,192,149,491,429,615,237,160,83
"930700118","93070","93","Saint-Ouen","Secteur 18","931551","9307001","H","00","1",2830,848,207,194,580,554,932,480,199,85
"930700113","93070","93","Saint-Ouen","Secteur 13","931531","9307001","H","00","2",2855,1018,402,272,536,757,590,561,279,133
"930710103","93071","93","Sevran","Rougemont Ouest 1","931591","9307101","H","00","1",2548,925,221,544,580,494,419,408,250,397
"930710104","93071","93","Sevran","Savigny 1","931581","9307101","H","00","1",2315,663,183,387,393,426,443,561,324,166
"930710105","93071","93","Sevran","Savigny 2","931611","9307101","H","00","1",1562,564,151,208,369,290,291,307,182,123
"930710101","93071","93","Sevran","Rougemont Est","931591","9307101","H","00","1",2029,804,153,164,583,360,515,296,204,70
"930710102","93071","93","Sevran","Rougemont Ouest 2","931591","9307101","H","00","1",1057,461,143,63,264,281,205,214,65,28
"930710116","93071","93","Sevran","Centre Ville 1","931581","9307101","H","00","1",2551,941,240,266,599,489,598,503,244,117
"930710117","93071","93","Sevran","Perrin 2","931591","9307101","H","00","1",2458,944,247,323,596,481,447,487,296,152
"930710118","93071","93","Sevran","Perrin 1","931581","9307101","H","00","1",2301,888,265,303,502,496,425,446,310,122
"930710119","93071","93","Sevran","Freinville","931561","9307101","H","00","1",3505,1089,269,409,654,616,731,918,372,214
"930710111","93071","93","Sevran","Butte Montceleux","931601","9307101","H","00","1",3447,1510,295,257,1090,643,799,546,247,122
"930710112","93071","93","Sevran","Pont Blanc 1","931601","9307101","H","00","1",2138,968,207,100,660,458,490,336,163,31
"930710113","93071","93","Sevran","Pont Blanc 2","931571","9307101","H","00","1",2484,1009,273,255,621,586,510,403,250,114
"930710114","93071","93","Sevran","Sablons 1","931571","9307101","H","00","1",1872,735,199,153,465,387,367,377,226,49
"930710115","93071","93","Sevran","Sablons 2","931571","9307101","H","00","1",1803,676,170,142,429,372,372,328,266,36
"930710120","93071","93","Sevran","Trefles 1","931561","9307101","H","00","1",1607,511,170,254,264,320,270,397,200,156
"930710121","93071","93","Sevran","Trefles 2","931561","9307101","H","00","1",2458,803,246,324,460,537,478,536,277,169
"930710107","93071","93","Sevran","Beaudottes Anciennes 2","931611","9307101","H","00","1",2486,1120,353,139,639,690,478,435,211,32
"930710108","93071","93","Sevran","Beaudottes Anciennes 4","931601","9307101","H","00","1",3089,1438,363,188,936,755,589,495,268,45
"930710109","93071","93","Sevran","Centre Ville 2","931581","9307101","H","00","1",2635,935,206,321,638,496,635,423,267,176
"930710110","93071","93","Sevran","Trefles 3","931561","9307101","H","00","1",1871,632,144,283,431,310,355,390,222,163
"930710106","93071","93","Sevran","Beaudottes Anciennes 1","931611","9307101","H","00","1",3249,1331,299,251,887,742,617,591,356,56
"930720112","93072","93","Stains","Moulin Neuf 2","931641","9307201","H","00","1",3461,1554,402,270,929,861,720,571,228,152
"930720109","93072","93","Stains","Globe 1","931621","9307201","H","00","1",1773,648,138,231,432,323,317,356,256,88
"930720110","93072","93","Stains","Globe 2","931621","9307201","H","00","2",2558,1054,279,273,669,565,492,469,258,105
"930720111","93072","93","Stains","Moulin Neuf 1","931641","9307201","H","00","1",2429,851,255,368,497,527,428,480,283,214
"930720106","93072","93","Stains","Cite Jardin 2","931651","9307201","H","00","1",1496,482,113,248,295,325,318,271,120,166
"930720107","93072","93","Stains","Centre Ville","931651","9307201","H","00","1",3255,1268,261,245,868,742,755,552,207,131
"930720113","93072","93","Stains","Pretresse Nexon","931641","9307201","H","00","2",1635,662,197,158,386,357,289,364,146,93
"930720105","93072","93","Stains","Cite Jardin 1","931621","9307201","H","00","1",2285,873,170,269,628,409,545,326,239,138
"930720101","93072","93","Stains","Pave d'Amiens","931651","9307201","A","00","3",968,489,92,23,319,190,208,203,48,0
"930720102","93072","93","Stains","Clos Saint-Lazare 1","931631","9307201","H","00","2",1464,591,116,38,410,314,429,240,65,7
"930720103","93072","93","Stains","Clos Saint-Lazare 2","931631","9307201","H","00","2",1751,804,191,121,517,417,334,271,143,69
"930720104","93072","93","Stains","Clos Saint-Lazare 3","931631","9307201","H","00","2",2960,1390,398,160,771,820,504,572,233,60
"930720114","93072","93","Stains","Maroc","931661","9307201","H","00","1",2857,1111,282,283,740,619,568,525,255,150
"930720115","93072","93","Stains","Avenir 1","931651","9307201","H","00","1",2292,788,208,307,495,480,484,426,222,184
"930720116","93072","93","Stains","Avenir 2","931661","9307201","H","00","1",2529,916,298,294,516,537,491,547,291,147
"930720117","93072","93","Stains","Avenir Cerisaie","931661","9307201","H","00","1",2652,911,304,397,470,636,488,532,331,195
"930730403","93073","93","Tremblay-en-France","Centre Ville 3","931691","9307304","H","00","1",2404,804,168,380,562,378,513,453,319,179
"930730404","93073","93","Tremblay-en-France","Centre Ville 4","931681","9307304","H","00","1",1332,605,177,127,373,334,201,254,127,44
"930730401","93073","93","Tremblay-en-France","Centre Ville 1","931681","9307304","H","00","1",3893,1553,422,297,983,878,862,690,385,96
"930730402","93073","93","Tremblay-en-France","Centre Ville 2","931681","9307304","H","00","1",3345,1360,332,230,916,678,738,637,268,107
"930730201","93073","93","Tremblay-en-France","Cottages 1","931671","9307302","H","00","1",2645,832,213,375,480,492,494,612,426,141
"930730202","93073","93","Tremblay-en-France","Cottages 2","931671","9307302","H","00","1",1988,631,178,360,390,375,354,370,299,200
"930730301","93073","93","Tremblay-en-France","Vert Galant 1","931701","9307303","H","00","1",2621,885,240,347,530,598,551,459,315,169
"930730302","93073","93","Tremblay-en-France","Vert Galant 2","931701","9307303","H","00","1",2092,662,189,312,385,368,387,516,260,177
"930730303","93073","93","Tremblay-en-France","Vert Galant 3","931701","9307303","H","00","1",2622,857,254,456,517,446,496,530,377,255
"930730304","93073","93","Tremblay-en-France","Vert Galant 4","931701","9307303","H","00","1",2335,790,209,342,469,484,469,437,305,170
"930730501","93073","93","Tremblay-en-France","Bois Saint-Denis 1","931691","9307305","H","00","1",2891,978,222,420,620,483,547,668,376,195
"930730101","93073","93","Tremblay-en-France","Centre Activite Charles de Gaulle","931671","9307301","A","00","3",2666,1003,264,235,637,574,601,514,207,134
"930730502","93073","93","Tremblay-en-France","Bois Saint-Denis 2","931691","9307305","H","00","1",3780,1339,317,418,874,653,802,802,480,170
"930740102","93074","93","Vaujours","Vieux Pays Carrieres","ZZZZZZ","9307401","H","00","4",2009,680,203,223,393,404,433,437,234,109
"930740101","93074","93","Vaujours","Vert Galant Grand Cerf","ZZZZZZ","9307401","H","00","4",4819,1607,457,546,991,1088,1081,911,442,305
"930770107","93077","93","Villemomble","Carette_Eglise","931731","9307701","H","00","1",2206,634,217,385,360,459,476,421,243,246
"930770102","93077","93","Villemomble","Coquetiers Gallieni","931711","9307701","H","00","1",2321,717,218,220,430,517,618,439,169,149
"930770108","93077","93","Villemomble","Trois Freres","931731","9307701","H","00","1",1746,603,163,280,356,337,320,366,213,153
"930770106","93077","93","Villemomble","Centre Ville","931731","9307701","H","00","1",3119,932,224,474,583,637,784,513,299,304
"930770103","93077","93","Villemomble","Marnaudes","931721","9307701","H","00","1",2839,1145,279,256,724,633,477,603,275,127
"930770104","93077","93","Villemomble","Foch_Francois Coppee","931721","9307701","H","00","1",2000,670,174,311,385,367,336,490,240,181
"930770105","93077","93","Villemomble","Bondy","931711","9307701","H","00","1",2652,820,260,397,493,531,603,505,325,195
"930770110","93077","93","Villemomble","Neuilly Epoque","931741","9307701","H","00","1",2608,752,211,457,442,454,473,594,423,223
"930770111","93077","93","Villemomble","Benoni Eustache","931741","9307701","H","00","1",1452,565,135,90,373,307,325,296,92,59
"930770109","93077","93","Villemomble","Mermoz","931741","9307701","H","00","1",2773,904,301,318,527,648,586,570,285,158
"930770101","93077","93","Villemomble","Allee de la Tour","931711","9307701","H","00","1",2165,706,191,334,455,401,435,435,233,206
"930770112","93077","93","Villemomble","Plateau d'Avron","931721","9307701","H","00","1",3283,996,221,478,671,571,694,667,503,178
"930780108","93078","93","Villepinte","Se Picasso","931771","9307801","H","00","2",1751,779,142,95,554,356,404,269,139,28
