"CODE_IRIS","COM","DEP","LIBCOM","LIBIRIS","TRIRIS","GRD_QUART","TYP_IRIS","MODIF_IRIS","LAB_IRIS","C13_POP15P_CS7_tx","P13_ACT1564_tx","P13_CHOM1564_tx","P13_ETUD1564_tx","P13_ACT1524_tx","P13_CHOM1524_tx","P13_SAL15P_CDD_tx","P13_SAL15P_INTERIM_tx"
"751166124","75116","75","Paris 16e Arrondissement","Auteuil 24","751881","7511661","H","00","1",26.4,65.8,8.7,20.8,27.8,7.1,9,0.7
"751166305","75116","75","Paris 16e Arrondissement","Porte Dauphine 5","751721","7511663","H","00","1",21.9,67.8,5.8,17.9,24,19,11.1,0.7
"751166306","75116","75","Paris 16e Arrondissement","Porte Dauphine 6","751731","7511663","H","00","2",16,66.2,14.9,21.9,16.5,5.8,7.9,1.6
"751166307","75116","75","Paris 16e Arrondissement","Porte Dauphine 7","751731","7511663","H","00","1",15.8,69.1,9.9,19.1,27.1,25,9.4,0.3
"751166308","75116","75","Paris 16e Arrondissement","Porte Dauphine 8","751741","7511663","H","00","2",19.8,71.1,10,19.4,26.9,21.2,10.4,0
"751166309","75116","75","Paris 16e Arrondissement","Porte Dauphine 9","751751","7511663","H","00","2",25.9,66.4,10.1,17.5,19.5,23.3,7.1,0
"751166129","75116","75","Paris 16e Arrondissement","Auteuil 29","751861","7511661","H","00","1",26.4,71.1,8.9,18.2,22,8.2,5.7,0
"751166130","75116","75","Paris 16e Arrondissement","Auteuil 30","751861","7511661","H","00","2",22.8,72,11.2,18,26.4,5.1,10.4,2.4
"751166205","75116","75","Paris 16e Arrondissement","Muette 5","751831","7511662","H","00","2",26.5,71.6,13.1,15.4,26.5,17.2,5.6,0.8
"751166213","75116","75","Paris 16e Arrondissement","Muette 13","751791","7511662","H","00","3",23.4,74.5,15.6,14,26.7,54.4,7.3,0.4
"751166406","75116","75","Paris 16e Arrondissement","Chaillot 6","751771","7511664","H","00","1",24.1,72.3,7.3,14.2,33.9,22.1,6.5,0
"751166204","75116","75","Paris 16e Arrondissement","Muette 4","751851","7511662","H","00","1",21.5,71.4,9.8,20.5,21.8,19.5,8.4,0.6
"751166125","75116","75","Paris 16e Arrondissement","Auteuil 25","751871","7511661","H","00","2",23.6,72.5,13.8,17.6,26.1,8.5,13.2,0.9
"751166410","75116","75","Paris 16e Arrondissement","Chaillot 10","751781","7511664","A","00","3",25.6,66.5,10.4,15.9,22.5,25,15.7,0
"751166411","75116","75","Paris 16e Arrondissement","Chaillot 11","751761","7511664","A","00","3",30.9,75.4,15.6,13.4,24.2,0,9.5,0
"751166101","75116","75","Paris 16e Arrondissement","Auteuil 1","751941","7511661","H","00","1",24.6,76.4,12.7,12.8,44.3,29.9,7.9,0
"751166102","75116","75","Paris 16e Arrondissement","Auteuil 2","751931","7511661","H","00","1",29.7,74.6,15,13.1,38.2,21,9.7,0.1
"751166126","75116","75","Paris 16e Arrondissement","Auteuil 26","751871","7511661","H","00","2",28.2,70.7,8.3,16.7,26.9,17.2,9.5,0.5
"751166127","75116","75","Paris 16e Arrondissement","Auteuil 27","751871","7511661","H","00","2",20.6,73.7,12.7,15.7,19.7,20.4,8.1,0
"751166214","75116","75","Paris 16e Arrondissement","Muette 14","751791","7511662","H","00","3",22.7,70.8,15,18.2,21.2,10.9,7.5,0
"751166407","75116","75","Paris 16e Arrondissement","Chaillot 7","751761","7511664","H","00","1",24.5,71.8,8.6,16.3,29.9,20.2,11.3,0.1
"751166128","75116","75","Paris 16e Arrondissement","Auteuil 28","751861","7511661","H","00","2",23.6,69.5,7.4,16.4,24.7,7.8,10.8,0.4
"751166409","75116","75","Paris 16e Arrondissement","Chaillot 9","751761","7511664","H","00","2",19.8,75.8,12.9,11.9,36.1,21.2,8.2,0
"751176807","75117","75","Paris 17e Arrondissement","Epinettes 7","752001","7511768","H","00","1",13.6,80.8,14.6,9.7,51.2,14.4,10.8,0.8
"751176602","75117","75","Paris 17e Arrondissement","Plaine Monceau 2","752071","7511766","H","00","2",15.7,77.2,11,13.8,26.3,14.3,6,0.7
"751176612","75117","75","Paris 17e Arrondissement","Plaine Monceau 12","752081","7511766","H","00","1",22.1,72.1,9.2,17.9,24,14.6,6.6,0.3
"751176501","75117","75","Paris 17e Arrondissement","Ternes 1","752141","7511765","H","00","1",17.9,76,9.9,13.9,38.3,20.2,11.8,0.9
"751176808","75117","75","Paris 17e Arrondissement","Epinettes 8","751981","7511768","H","00","1",13.1,83,12.6,7.1,58.1,19.5,13.1,0.6
"751176615","75117","75","Paris 17e Arrondissement","Plaine Monceau 15","752091","7511766","H","00","2",21.5,74.3,17.5,12.9,29.1,19.8,8.8,0.7
"751176806","75117","75","Paris 17e Arrondissement","Epinettes 6","752001","7511768","H","00","2",21.3,77.5,10.6,12.2,44.5,13.4,11.4,1
"751176613","75117","75","Paris 17e Arrondissement","Plaine Monceau 13","752101","7511766","H","00","1",18.6,73.3,8.6,16.6,29.2,12.5,8.3,0
"751176601","75117","75","Paris 17e Arrondissement","Plaine Monceau 1","752071","7511766","H","00","2",16.1,75.4,7,16.3,29.2,7.9,9.7,0.1
"751176516","75117","75","Paris 17e Arrondissement","Ternes 16","752131","7511765","A","00","3",0,0,0,0,0,0,0,0
"751176505","75117","75","Paris 17e Arrondissement","Ternes 5","752111","7511765","H","00","1",22.4,67.7,14.7,20.2,27.4,30.6,6.4,1
"751176708","75117","75","Paris 17e Arrondissement","Batignolles 8","752061","7511767","H","00","1",13.9,80.2,8.8,11.4,46.4,9.4,9.7,1.7
"751176614","75117","75","Paris 17e Arrondissement","Plaine Monceau 14","752091","7511766","H","00","1",21.9,84.3,14,7.8,43.3,13.4,11.3,1.7
"751176504","75117","75","Paris 17e Arrondissement","Ternes 4","752131","7511765","H","00","1",19.6,76.9,11.4,13.4,34.8,15.3,7.1,1
"751176514","75117","75","Paris 17e Arrondissement","Ternes 14","752121","7511765","H","00","1",20.1,80.9,10.4,10.1,48.9,17.1,8.4,0.4
"751176616","75117","75","Paris 17e Arrondissement","Plaine Monceau 16","752091","7511766","H","00","1",23.6,73.7,17.9,11.8,41.9,26.4,9.9,1.8
"751176503","75117","75","Paris 17e Arrondissement","Ternes 3","752141","7511765","H","00","1",17.4,79.3,9.8,12.6,39.6,11.7,6.5,2
"751176515","75117","75","Paris 17e Arrondissement","Ternes 15","752111","7511765","H","00","1",27.2,81,14.2,8.4,40,39,10.1,1.7
"751176502","75117","75","Paris 17e Arrondissement","Ternes 2","752141","7511765","H","00","2",20.4,71.8,14.6,16.1,37.6,18.8,9,0
"751176611","75117","75","Paris 17e Arrondissement","Plaine Monceau 11","752081","7511766","H","00","1",17.1,76.3,9.9,14.9,29.5,20.8,8.9,0.3
"751176610","75117","75","Paris 17e Arrondissement","Plaine Monceau 10","752081","7511766","H","00","2",17.4,72,13.3,15.4,25.7,16.3,7.7,0
"751176709","75117","75","Paris 17e Arrondissement","Batignolles 9","752061","7511767","H","00","1",12.8,85.5,12.3,8.1,51.2,15.1,10.1,1.4
"751176508","75117","75","Paris 17e Arrondissement","Ternes 8","752151","7511765","H","00","1",18.8,76.5,9.3,14.4,32.6,10.8,9.2,0.6
"751176711","75117","75","Paris 17e Arrondissement","Batignolles 11","752021","7511767","H","00","2",11.7,86.7,10.5,8.5,52.9,16.9,8.4,0
"751176809","75117","75","Paris 17e Arrondissement","Epinettes 9","751981","7511768","H","00","1",16.1,79.2,8.6,9.4,41.6,14,11.7,1.2
"751176603","75117","75","Paris 17e Arrondissement","Plaine Monceau 3","752071","7511766","H","00","1",18.2,67,10.9,21.2,19.9,27.1,8.2,0.3
"751176513","75117","75","Paris 17e Arrondissement","Ternes 13","752121","7511765","H","00","2",18.4,75.8,10.2,12.6,39.6,23.7,11.5,0
"751176804","75117","75","Paris 17e Arrondissement","Epinettes 4","751981","7511768","H","00","1",18.1,85,9.9,5.7,58.2,7.9,11.3,0.5
"751176805","75117","75","Paris 17e Arrondissement","Epinettes 5","752031","7511768","H","00","1",9.2,84.6,14.3,7.9,60.8,17.3,14.4,1.3
"751176816","75117","75","Paris 17e Arrondissement","Epinettes 16","751971","7511768","H","00","1",27.7,67.9,21.4,13.1,40.1,28.3,11.1,1.3
"751176817","75117","75","Paris 17e Arrondissement","Epinettes 17","751971","7511768","H","00","1",17.3,65.2,20.5,10.5,35.7,47.9,12.7,1.1
"751176507","75117","75","Paris 17e Arrondissement","Ternes 7","752131","7511765","H","00","1",19.7,79.3,7.8,11.1,39.4,11.9,6.2,0.5
"751176710","75117","75","Paris 17e Arrondissement","Batignolles 10","752061","7511767","H","00","1",16,83.3,10.8,8.9,49.7,16.5,8.8,1
"751176712","75117","75","Paris 17e Arrondissement","Batignolles 12","752021","7511767","H","00","2",14,85.4,6.6,8.9,33.8,12,5.7,0.3
"751176506","75117","75","Paris 17e Arrondissement","Ternes 6","752111","7511765","H","00","1",18.2,79.8,6.8,9.4,46.6,15.4,5.2,1.1
"751176512","75117","75","Paris 17e Arrondissement","Ternes 12","752121","7511765","H","00","1",15,83.1,6.8,9.4,49.6,5.7,9.9,0
"751176509","75117","75","Paris 17e Arrondissement","Ternes 9","752151","7511765","H","00","2",18.2,76.6,10.4,15.4,28.4,13.2,6.6,0
"751176510","75117","75","Paris 17e Arrondissement","Ternes 10","752151","7511765","H","00","1",16.4,80.2,9.8,12,45.7,16,7.2,0.2
"751176511","75117","75","Paris 17e Arrondissement","Ternes 11","752151","7511765","H","00","2",20.3,79,8.6,11.8,41.6,10.5,10.1,1.1
"751176716","75117","75","Paris 17e Arrondissement","Batignolles 16","752011","7511767","H","00","2",17.9,74.9,15.6,13.2,37.9,32.8,6.5,3.2
"751176706","75117","75","Paris 17e Arrondissement","Batignolles 6","752041","7511767","H","00","1",15,82.5,12.1,9.5,42.4,20.5,9.1,0.3
"751176707","75117","75","Paris 17e Arrondissement","Batignolles 7","752051","7511767","H","00","2",14.1,79.8,12.4,11.2,39.6,18.1,5.9,0.1
"751176715","75117","75","Paris 17e Arrondissement","Batignolles 15","752011","7511767","H","00","1",11,80.7,8.8,13.9,37.6,16.6,6.9,0.5
"751176605","75117","75","Paris 17e Arrondissement","Plaine Monceau 5","752161","7511766","H","00","2",15.2,78.9,7.6,14.3,35.4,21.4,9.2,1.7
"751176810","75117","75","Paris 17e Arrondissement","Epinettes 10","751991","7511768","H","00","1",20.9,83.5,9.7,6.8,48.9,35.2,7.5,1.4
"751176714","75117","75","Paris 17e Arrondissement","Batignolles 14","752011","7511767","H","00","1",14.9,68.4,16.9,14.3,34.8,31,8.3,0.6
"751176803","75117","75","Paris 17e Arrondissement","Epinettes 3","752031","7511768","H","00","1",13.5,83.3,11.4,8.2,40.4,15.8,9.6,0.8
"751176609","75117","75","Paris 17e Arrondissement","Plaine Monceau 9","752081","7511766","H","00","1",21.2,74.3,9.1,16.9,29.6,12.6,8.7,0.8
"751176801","75117","75","Paris 17e Arrondissement","Epinettes 1","752031","7511768","H","00","1",12.2,83.4,11.9,7.6,49.1,13.2,12.6,0.9
"751176802","75117","75","Paris 17e Arrondissement","Epinettes 2","752031","7511768","H","00","1",13.7,86.1,10.9,6.3,52.1,14.5,11.2,0.4
"751176604","75117","75","Paris 17e Arrondissement","Plaine Monceau 4","752161","7511766","H","00","2",22.6,80.4,9.9,11.4,38.3,21.6,9,0.3
"751176713","75117","75","Paris 17e Arrondissement","Batignolles 13","752021","7511767","H","00","1",17.4,87.2,7.3,6.6,41.1,16.5,7.2,0.5
"751176606","75117","75","Paris 17e Arrondissement","Plaine Monceau 6","752161","7511766","H","00","2",13.9,74.7,10.4,16.7,34.7,14.9,7.9,0.4
"751176607","75117","75","Paris 17e Arrondissement","Plaine Monceau 7","752101","7511766","H","00","2",17.8,74.1,8,15.5,31.9,17.9,7.4,0.1
"751176608","75117","75","Paris 17e Arrondissement","Plaine Monceau 8","752101","7511766","H","00","2",17.5,70.9,5.5,18.7,28.9,3.3,11.2,0
"751176704","75117","75","Paris 17e Arrondissement","Batignolles 4","752041","7511767","H","00","1",13,83.9,8.4,9.5,48.2,11.5,12.1,0.6
"751176701","75117","75","Paris 17e Arrondissement","Batignolles 1","752051","7511767","H","00","2",10,83.7,11.3,9.8,41.8,27.6,10.6,0.2
"751176702","75117","75","Paris 17e Arrondissement","Batignolles 2","752051","7511767","H","00","1",13.2,77.6,11.1,15.8,38.9,16.3,9.3,0.2
"751176703","75117","75","Paris 17e Arrondissement","Batignolles 3","752041","7511767","H","00","1",21.1,82.7,13.2,7.8,41.2,25.6,7.9,0.9
"751176813","75117","75","Paris 17e Arrondissement","Epinettes 13","752001","7511768","H","00","1",17.5,80.9,15.3,7.7,40,23.6,10.8,1.4
"751176705","75117","75","Paris 17e Arrondissement","Batignolles 5","752041","7511767","H","00","2",14.6,84.4,11.9,7.4,41.9,26.4,9.9,0.3
"751176811","75117","75","Paris 17e Arrondissement","Epinettes 11","751991","7511768","H","00","1",15.5,84.8,12.1,6.2,63.8,8.6,12.1,2.4
"751176812","75117","75","Paris 17e Arrondissement","Epinettes 12","752001","7511768","H","00","1",10.4,78.5,16.1,9.4,42.2,8,14.5,2.4
"751176814","75117","75","Paris 17e Arrondissement","Epinettes 14","751991","7511768","H","00","1",18.6,77.3,18.2,10.5,44.4,23.8,12.2,1.8
"751176815","75117","75","Paris 17e Arrondissement","Epinettes 15","751971","7511768","H","00","2",20.8,79,14.9,10.1,50.5,18,9.9,1.3
"751187004","75118","75","Paris 18e Arrondissement","Clignancourt 4","752381","7511870","H","00","1",12.3,81.7,12.3,11.3,40.3,19.5,13.4,2
"751186909","75118","75","Paris 18e Arrondissement","Grandes Carrieres 9","752391","7511869","H","00","2",22,83,12.5,9.8,45.1,16.1,14.8,0
"751187208","75118","75","Paris 18e Arrondissement","Chapelle 8","752201","7511872","H","00","1",16.3,71.1,18,12.1,37.1,38.6,12.1,0.6
"751186904","75118","75","Paris 18e Arrondissement","Grandes Carrieres 4","752401","7511869","H","00","1",11.3,78.8,10.6,15.3,34.6,19.5,15.3,1.2
"751187006","75118","75","Paris 18e Arrondissement","Clignancourt 6","752361","7511870","H","00","1",14.4,83.3,10,11.2,35,10.6,16.6,0.8
"751187019","75118","75","Paris 18e Arrondissement","Clignancourt 19","752251","7511870","H","00","1",14.1,84.9,13.2,7.6,49,11.4,17.2,1.9
"751186910","75118","75","Paris 18e Arrondissement","Grandes Carrieres 10","752331","7511869","H","00","1",25,75.2,6.6,9.3,30.6,8.6,11.6,0.1
"751186905","75118","75","Paris 18e Arrondissement","Grandes Carrieres 5","752401","7511869","H","00","1",12.6,82.3,9.6,9.2,41.7,16.4,11.4,0.9
"751187207","75118","75","Paris 18e Arrondissement","Chapelle 7","752211","7511872","H","00","2",14.1,73.2,10.5,7.3,40.2,26.7,11.8,2.4
"751187018","75118","75","Paris 18e Arrondissement","Clignancourt 18","752251","7511870","H","00","1",13.7,78.9,14.7,8.2,56.4,27,14.5,0.8
"751187209","75118","75","Paris 18e Arrondissement","Chapelle 9","752201","7511872","H","00","1",21.4,71,24.4,7.4,51.2,35.4,12.3,2.4
"751187007","75118","75","Paris 18e Arrondissement","Clignancourt 7","752371","7511870","H","00","1",10.9,81.9,13.3,7.3,57.1,10.7,23.5,1.8
"751186911","75118","75","Paris 18e Arrondissement","Grandes Carrieres 11","752331","7511869","H","00","1",23.5,81.6,10.8,9.5,38.2,19.2,14.2,0.6
"751186906","75118","75","Paris 18e Arrondissement","Grandes Carrieres 6","752311","7511869","H","00","1",13.5,82.2,10.2,9.5,48,27.6,14.1,1.4
"751187005","75118","75","Paris 18e Arrondissement","Clignancourt 5","752371","7511870","H","00","1",14.6,82,11.6,8.9,51.9,8.2,22.1,1
"751186908","75118","75","Paris 18e Arrondissement","Grandes Carrieres 8","752391","7511869","H","00","1",18.6,79.6,9.2,10.2,46.4,21.7,12.9,0
"751187206","75118","75","Paris 18e Arrondissement","Chapelle 6","752201","7511872","H","00","1",14.8,75.6,13.2,10.4,30.1,20.8,11.4,1
"751187020","75118","75","Paris 18e Arrondissement","Clignancourt 20","752261","7511870","H","00","1",20.2,79.3,14.2,7.2,42.2,23.5,13.5,3.4
"751187017","75118","75","Paris 18e Arrondissement","Clignancourt 17","752251","7511870","H","00","1",8.2,78.4,19.1,7,50,30.1,18.1,1.3
"751187105","75118","75","Paris 18e Arrondissement","Goutte d'Or 5","752231","7511871","H","00","2",14.2,84,14.8,7.4,51.8,19.5,20.6,1.3
"751187106","75118","75","Paris 18e Arrondissement","Goutte d'Or 6","752231","7511871","H","00","1",10.9,81.5,14.7,6,46.6,30.5,19.2,2.4
"751186907","75118","75","Paris 18e Arrondissement","Grandes Carrieres 7","752321","7511869","H","00","2",17.7,83.9,8.9,9.2,42.5,19.9,10,1.1
"751186918","75118","75","Paris 18e Arrondissement","Grandes Carrieres 18","752281","7511869","H","00","1",13.9,84.6,10,6.3,55.4,16.2,11.3,1.5
"751187003","75118","75","Paris 18e Arrondissement","Clignancourt 3","752381","7511870","H","00","1",16.2,85.5,9.6,8.5,51.9,15.2,18.6,1.4
"751187205","75118","75","Paris 18e Arrondissement","Chapelle 5","752211","7511872","H","00","1",15.6,74.5,15.9,11.4,31.1,31.3,8.4,1.4
"751187104","75118","75","Paris 18e Arrondissement","Goutte d'Or 4","752241","7511871","H","00","1",14.9,81.6,14.7,6,55.6,24.8,18.5,1.7
"751187107","75118","75","Paris 18e Arrondissement","Goutte d'Or 7","752231","7511871","H","00","2",10.4,79.4,13.8,5.8,43.6,32.6,26.1,0.5
"751187021","75118","75","Paris 18e Arrondissement","Clignancourt 21","752261","7511870","H","00","1",12.1,85.2,16.8,7.9,53.6,26.6,19,0.2
"751186903","75118","75","Paris 18e Arrondissement","Grandes Carrieres 3","752401","7511869","H","00","1",19.3,80.8,9.4,10.2,32.2,15.6,16,0.5
"751186916","75118","75","Paris 18e Arrondissement","Grandes Carrieres 16","752311","7511869","H","00","1",24.6,80.1,12.1,11,33,12.4,13.7,1
"751186917","75118","75","Paris 18e Arrondissement","Grandes Carrieres 17","752321","7511869","H","00","1",20.8,81.3,11.9,7.7,45.9,30.5,15.8,1.6
"751187002","75118","75","Paris 18e Arrondissement","Clignancourt 2","752381","7511870","H","00","1",12.1,83.9,12.7,8.2,46.6,26,16.3,0.5
"751187016","75118","75","Paris 18e Arrondissement","Clignancourt 16","752361","7511870","H","00","2",14.5,84.4,12.6,7,47.6,27.6,18.7,0.3
"751187103","75118","75","Paris 18e Arrondissement","Goutte d'Or 3","752241","7511871","H","00","2",11.7,74.7,19.4,12.5,39,31.6,16.1,1
"751187110","75118","75","Paris 18e Arrondissement","Goutte d'Or 10","752191","7511871","H","00","1",15,72.3,14.8,14.8,40,25.3,12.9,2.3
"751186920","75118","75","Paris 18e Arrondissement","Grandes Carrieres 20","752291","7511869","H","00","1",15.5,83.7,9.9,6.3,51.5,18.8,15.7,2.8
"751187008","75118","75","Paris 18e Arrondissement","Clignancourt 8","752371","7511870","H","00","1",21,82.2,10.1,10,38.9,16.2,9.2,0
"751187109","75118","75","Paris 18e Arrondissement","Goutte d'Or 9","752191","7511871","H","00","1",11.8,78.7,11.8,8.2,42.5,16.7,13.8,1.5
"751187204","75118","75","Paris 18e Arrondissement","Chapelle 4","752211","7511872","H","00","2",12,80.7,16.5,7.3,42.4,23.9,12.4,1.1
"751187201","75118","75","Paris 18e Arrondissement","Chapelle 1","752221","7511872","H","00","2",12.5,73.1,16,11.7,34.9,22.5,15.7,3.5
"751187202","75118","75","Paris 18e Arrondissement","Chapelle 2","752221","7511872","H","00","1",10.6,72.8,15.6,13.1,27.3,27.1,19.2,1.2
"751187203","75118","75","Paris 18e Arrondissement","Chapelle 3","752221","7511872","H","00","2",22.2,81.7,11.8,5.3,44.9,20.8,12.9,1
"751186902","75118","75","Paris 18e Arrondissement","Grandes Carrieres 2","752391","7511869","H","00","1",13.8,84.7,14.9,8,45.8,16.7,15.5,2.4
"751187001","75118","75","Paris 18e Arrondissement","Clignancourt 1","752361","7511870","H","00","1",11.6,81.8,13.7,7.8,39.1,27.7,14.9,1
"751187015","75118","75","Paris 18e Arrondissement","Clignancourt 15","752261","7511870","H","00","1",13,84.2,12.7,7.5,46.5,10.5,16.6,0.2
"751187102","75118","75","Paris 18e Arrondissement","Goutte d'Or 2","752241","7511871","H","00","1",12.3,70.5,22.7,11.2,43.1,35.5,12.5,4.1
"751187108","75118","75","Paris 18e Arrondissement","Goutte d'Or 8","752231","7511871","H","00","2",12,74.6,19.8,10.7,28.1,21.2,11.8,1.7
"751187022","75118","75","Paris 18e Arrondissement","Clignancourt 22","752271","7511870","H","00","1",15.4,86.6,10.7,7.6,47.6,21.4,14.1,0.4
"751186919","75118","75","Paris 18e Arrondissement","Grandes Carrieres 19","752281","7511869","H","00","1",19.2,80.6,10.3,8.5,46.9,21,9.1,0.6
"751186921","75118","75","Paris 18e Arrondissement","Grandes Carrieres 21","752301","7511869","H","00","1",18.2,80.3,10.7,11.3,31.2,23.6,10.9,0.3
"751186914","75118","75","Paris 18e Arrondissement","Grandes Carrieres 14","752321","7511869","H","00","1",16.8,80.1,10.2,12.8,37.3,24.3,11.1,0.7
"751186915","75118","75","Paris 18e Arrondissement","Grandes Carrieres 15","752311","7511869","H","00","1",22,78.1,14.2,6.7,43,9.2,12.5,0.4
"751186912","75118","75","Paris 18e Arrondissement","Grandes Carrieres 12","752331","7511869","H","00","1",19.4,80.7,10.5,9.1,38.1,11.8,12.2,0.7
"751186913","75118","75","Paris 18e Arrondissement","Grandes Carrieres 13","752281","7511869","H","00","1",24.1,81.3,8.1,7.9,52.5,20.7,14.4,0.8
"751186901","75118","75","Paris 18e Arrondissement","Grandes Carrieres 1","752391","7511869","H","00","1",10.6,84,12.8,9.5,48,18.2,15,2.1
"751186927","75118","75","Paris 18e Arrondissement","Grandes Carrieres 27","752171","7511869","H","00","1",23.1,72.3,23.2,9,47.2,33.9,11.2,3
"751187027","75118","75","Paris 18e Arrondissement","Clignancourt 27","752181","7511870","H","00","2",8.7,51.6,19.8,25.9,32.4,35.1,15.4,2
"751187101","75118","75","Paris 18e Arrondissement","Goutte d'Or 1","752191","7511871","H","00","1",11.2,79.3,16.5,9.5,47.6,30.3,19.8,1.9
"751186926","75118","75","Paris 18e Arrondissement","Grandes Carrieres 26","752171","7511869","H","00","1",26.4,68.4,26.6,11.3,35.6,32.6,11.1,1.1
"751187010","75118","75","Paris 18e Arrondissement","Clignancourt 10","752351","7511870","H","00","1",14.5,87.1,10.3,7.7,52.3,31.9,12,1.4
