"CODE_IRIS","COM","DEP","LIBCOM","LIBIRIS","TRIRIS","GRD_QUART","TYP_IRIS","MODIF_IRIS","LAB_IRIS","P13_POP0024_tx","P13_POP1824_tx","P13_POP65P_tx","P13_POP75P_tx"
"751093601","75109","75","Paris 9e Arrondissement","Rochechouart 1","750461","7510936","H","00","1",27.7,10.4,11.4,6.3
"751093502","75109","75","Paris 9e Arrondissement","Faubourg Montmartre 2","750471","7510935","H","00","1",27.5,13.3,11.9,4.7
"751103908","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 8","750591","7511039","H","00","1",23.7,9.2,14.8,5.9
"751103907","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 7","750601","7511039","H","00","1",24.1,11.1,9.2,3
"751103703","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 3","750631","7511037","H","00","1",25.3,8,7.9,4.7
"751103803","75110","75","Paris 10e Arrondissement","Porte Saint-Denis 3","750611","7511038","H","00","1",23,8.4,10.5,4.2
"751104009","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 9","750541","7511040","H","00","1",26.2,13.6,9.9,5.1
"751103804","75110","75","Paris 10e Arrondissement","Porte Saint-Denis 4","750611","7511038","H","00","1",26.3,8.6,8.3,3.2
"751103802","75110","75","Paris 10e Arrondissement","Porte Saint-Denis 2","750611","7511038","H","00","1",24.6,9.1,6.7,2.9
"751103701","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 1","750531","7511037","H","00","1",21.9,9,13,6
"751103906","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 6","750601","7511039","H","00","1",28.7,6.6,9.2,4.1
"751104008","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 8","750541","7511040","H","00","1",29.7,12.3,14.6,7.5
"751103702","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 2","750531","7511037","H","00","1",32.2,9.2,9.2,4.4
"751103712","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 12","750521","7511037","A","00","3",34.6,10.9,7.7,5.7
"751103801","75110","75","Paris 10e Arrondissement","Porte Saint-Denis 1","750621","7511038","H","00","1",28.9,9.4,8.5,3.2
"751103708","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 8","750521","7511037","H","00","1",26.3,7.7,11,4.2
"751103709","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 9","750531","7511037","H","00","1",31.4,11.7,6.6,3.8
"751103710","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 10","750631","7511037","A","00","3",0,0,0,0
"751104010","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 10","750551","7511040","H","00","1",25.5,9.3,18.7,8.5
"751104007","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 7","750551","7511040","H","00","1",28.1,7.9,14.3,7.4
"751103905","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 5","750601","7511039","H","00","2",21.1,8.4,10.6,5.7
"751103704","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 4","750631","7511037","H","00","2",27.6,8.3,12.1,4.9
"751103711","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 11","750511","7511037","A","00","3",43.5,4.1,0,0
"751103707","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 7","750521","7511037","H","00","1",33.2,8.4,12,7.1
"751104012","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 12","750551","7511040","A","00","3",16.8,6,9,4.5
"751104004","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 4","750571","7511040","H","00","1",23,9.1,9.2,3.7
"751103706","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 6","750511","7511037","H","00","2",28.4,9.5,12.6,5.8
"751104006","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 6","750561","7511040","H","00","1",25.1,8.7,10.5,5.1
"751104003","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 3","750571","7511040","H","00","1",20.4,8.2,13,5.3
"751104011","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 11","750541","7511040","H","00","2",30.7,9,10.4,5.3
"751104005","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 5","750561","7511040","H","00","1",27.5,11.6,5,1.7
"751103705","75110","75","Paris 10e Arrondissement","Saint-Vincent de Paul 5","750511","7511037","H","00","1",29.6,10.3,12,5.2
"751103904","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 4","750581","7511039","H","00","2",23.2,5.8,12.9,5.7
"751103806","75110","75","Paris 10e Arrondissement","Porte Saint-Denis 6","750621","7511038","H","00","1",28.4,8.9,8.9,3.4
"751103901","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 1","750581","7511039","H","00","1",23.3,9.8,12.7,4.9
"751103902","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 2","750581","7511039","H","00","1",31.9,9.4,9.3,3.4
"751104088","75110","75","Paris 10e Arrondissement","Canal St-Martin","750541","7511040","D","00","3",0,0,0,0
"751103805","75110","75","Paris 10e Arrondissement","Porte Saint-Denis 5","750621","7511038","H","00","1",30,10.3,8.7,3.8
"751103988","75110","75","Paris 10e Arrondissement","Canal St-Martin","750591","7511039","D","00","3",0,0,0,0
"751104001","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 1","750571","7511040","H","00","1",29.2,11.1,9.4,3.4
"751103903","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 3","750581","7511039","H","00","1",32.4,11.4,6.7,3.3
"751103910","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 10","750591","7511039","H","00","1",27.2,12.5,14.6,8.1
"751103909","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 9","750591","7511039","H","00","1",27.4,9.5,7.6,2.2
"751104002","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 2","750561","7511040","H","00","2",32.6,11.5,6.3,2.5
"751114402","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 2","750811","7511144","H","00","1",22.3,10.7,16.1,10
"751114110","75111","75","Paris 11e Arrondissement","Folie Mericourt 10","750651","7511141","H","00","2",24.6,10.1,10.3,2.8
"751114319","75111","75","Paris 11e Arrondissement","Roquette 19","750731","7511143","H","00","1",24.1,11.6,17.9,7.8
"751114320","75111","75","Paris 11e Arrondissement","Roquette 20","750731","7511143","H","00","2",26.5,12.5,10,4.3
"751114403","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 3","750821","7511144","H","00","1",27.9,18.7,9.2,5.1
"751114109","75111","75","Paris 11e Arrondissement","Folie Mericourt 9","750661","7511141","H","00","1",24.8,11.4,8.4,3
"751114210","75111","75","Paris 11e Arrondissement","Saint-Ambroise 10","750701","7511142","H","00","1",22.9,11.7,11.9,5.1
"751114413","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 13","750821","7511144","H","00","1",20.6,7.7,12.3,6.5
"751114211","75111","75","Paris 11e Arrondissement","Saint-Ambroise 11","750701","7511142","H","00","1",22.3,8.8,15.6,7.3
"751114107","75111","75","Paris 11e Arrondissement","Folie Mericourt 7","750681","7511141","H","00","1",20,10.6,11.3,5.5
"751114404","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 4","750831","7511144","H","00","1",27.2,9.4,13.4,6.1
"751114318","75111","75","Paris 11e Arrondissement","Roquette 18","750741","7511143","H","00","1",21.7,12.5,10.9,5.8
"751114321","75111","75","Paris 11e Arrondissement","Roquette 21","750731","7511143","H","00","2",26.5,8.4,9.1,2.9
"751114207","75111","75","Paris 11e Arrondissement","Saint-Ambroise 7","750691","7511142","H","00","2",21.3,8.8,22,10.7
"751114108","75111","75","Paris 11e Arrondissement","Folie Mericourt 8","750671","7511141","H","00","1",27.1,9.9,10.9,5.8
"751114111","75111","75","Paris 11e Arrondissement","Folie Mericourt 11","750651","7511141","H","00","2",32.3,17.4,13,6.2
"751114208","75111","75","Paris 11e Arrondissement","Saint-Ambroise 8","750691","7511142","H","00","1",21.3,7,20.2,11.4
"751114315","75111","75","Paris 11e Arrondissement","Roquette 15","750751","7511143","H","00","2",23.9,9.5,9.6,4.2
"751114401","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 1","750811","7511144","H","00","2",25.5,11.4,16.3,8.8
"751114317","75111","75","Paris 11e Arrondissement","Roquette 17","750741","7511143","H","00","1",26.1,9.7,12.6,5
"751114209","75111","75","Paris 11e Arrondissement","Saint-Ambroise 9","750691","7511142","H","00","1",26.3,10.1,14.9,6.7
"751114306","75111","75","Paris 11e Arrondissement","Roquette 6","750781","7511143","H","00","1",24,9.7,11.6,4.4
"751114316","75111","75","Paris 11e Arrondissement","Roquette 16","750741","7511143","H","00","2",24.9,10.3,10.7,5
"751114206","75111","75","Paris 11e Arrondissement","Saint-Ambroise 6","750711","7511142","H","00","1",25.4,11.9,14.3,6.5
"751114307","75111","75","Paris 11e Arrondissement","Roquette 7","750771","7511143","H","00","2",27.8,11.6,16.1,7.7
"751114112","75111","75","Paris 11e Arrondissement","Folie Mericourt 12","750641","7511141","H","00","2",28,11.8,13,5.1
"751114412","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 12","750801","7511144","H","00","1",22.9,8.7,18.7,10
"751114312","75111","75","Paris 11e Arrondissement","Roquette 12","750751","7511143","H","00","1",22.5,10.9,13.9,7.1
"751114313","75111","75","Paris 11e Arrondissement","Roquette 13","750751","7511143","H","00","1",19.2,7.2,16,8.9
"751114314","75111","75","Paris 11e Arrondissement","Roquette 14","750761","7511143","H","00","1",28.6,9.9,8.3,3.5
"751114302","75111","75","Paris 11e Arrondissement","Roquette 2","750791","7511143","H","00","1",24.5,11.7,13.5,6.2
"751114303","75111","75","Paris 11e Arrondissement","Roquette 3","750791","7511143","H","00","1",26.1,7.6,11.6,5.7
"751114304","75111","75","Paris 11e Arrondissement","Roquette 4","750781","7511143","H","00","1",25.8,12.2,15.5,7.9
"751114305","75111","75","Paris 11e Arrondissement","Roquette 5","750781","7511143","H","00","1",25.1,12.8,12.1,5.2
"751114411","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 11","750801","7511144","H","00","2",30.5,10.2,10.3,4.4
"751114205","75111","75","Paris 11e Arrondissement","Saint-Ambroise 5","750711","7511142","H","00","1",24.1,10.5,14.1,5.8
"751114311","75111","75","Paris 11e Arrondissement","Roquette 11","750761","7511143","H","00","2",27.4,16.1,8.6,4.3
"751114101","75111","75","Paris 11e Arrondissement","Folie Mericourt 1","750651","7511141","H","00","1",27.5,12,15.4,7.1
"751114308","75111","75","Paris 11e Arrondissement","Roquette 8","750771","7511143","H","00","2",23.2,7.3,14,5.1
"751114309","75111","75","Paris 11e Arrondissement","Roquette 9","750771","7511143","H","00","2",15.4,6.8,23.7,14.1
"751114104","75111","75","Paris 11e Arrondissement","Folie Mericourt 4","750671","7511141","H","00","1",22.5,8.8,10.7,6.1
"751114105","75111","75","Paris 11e Arrondissement","Folie Mericourt 5","750681","7511141","H","00","1",25.9,10.7,12.3,5
"751114102","75111","75","Paris 11e Arrondissement","Folie Mericourt 2","750661","7511141","H","00","1",26,11.6,6.2,2.2
"751114103","75111","75","Paris 11e Arrondissement","Folie Mericourt 3","750661","7511141","H","00","1",24.3,11.4,10.3,4.5
"751114407","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 7","750821","7511144","H","00","1",24,9.6,12.2,5.2
"751114113","75111","75","Paris 11e Arrondissement","Folie Mericourt 13","750641","7511141","H","00","2",23.5,7,13.6,5.3
"751114106","75111","75","Paris 11e Arrondissement","Folie Mericourt 6","750681","7511141","H","00","1",25.9,10.6,11.3,4.9
"751114204","75111","75","Paris 11e Arrondissement","Saint-Ambroise 4","750711","7511142","H","00","1",20.5,11.6,11.9,6.3
"751114214","75111","75","Paris 11e Arrondissement","Saint-Ambroise 14","750721","7511142","H","00","2",23.6,11.1,10.1,5.3
"751114408","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 8","750821","7511144","H","00","1",21.7,7.8,16,8.8
"751114405","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 5","750831","7511144","H","00","1",27,9.6,16.7,9.2
"751114406","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 6","750831","7511144","H","00","1",26.1,11,12.5,5.8
"751114203","75111","75","Paris 11e Arrondissement","Saint-Ambroise 3","750721","7511142","H","00","1",24.5,10.3,12.7,5
"751114301","75111","75","Paris 11e Arrondissement","Roquette 1","750791","7511143","H","00","1",27.7,13.6,16.6,9.4
"751114409","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 9","750811","7511144","H","00","1",25.8,11.6,10.6,3.8
"751114410","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 10","750801","7511144","H","00","1",23.9,9.4,23.2,12.4
"751114310","75111","75","Paris 11e Arrondissement","Roquette 10","750761","7511143","H","00","1",25.6,13.6,12.2,5.2
"751114114","75111","75","Paris 11e Arrondissement","Folie Mericourt 14","750641","7511141","H","00","1",21.9,7,11.8,5.7
"751114212","75111","75","Paris 11e Arrondissement","Saint-Ambroise 12","750701","7511142","H","00","1",29.3,10.9,12.1,6.6
"751114213","75111","75","Paris 11e Arrondissement","Saint-Ambroise 13","750701","7511142","H","00","1",30.8,12.7,10.2,5
"751114201","75111","75","Paris 11e Arrondissement","Saint-Ambroise 1","750721","7511142","H","00","1",22.8,8.7,17.3,8.2
"751114202","75111","75","Paris 11e Arrondissement","Saint-Ambroise 2","750721","7511142","H","00","2",25.4,10.5,12.9,6.7
"751114115","75111","75","Paris 11e Arrondissement","Folie Mericourt 15","750671","7511141","H","00","1",25.6,7.4,8.3,4.3
"751124616","75112","75","Paris 12e Arrondissement","Picpus 16","750881","7511246","H","00","2",32.5,8.2,16.4,8.4
"751124502","75112","75","Paris 12e Arrondissement","Bel Air 2","750921","7511245","H","00","1",24.9,8.7,12.3,5.1
"751124501","75112","75","Paris 12e Arrondissement","Bel Air 1","750911","7511245","H","00","1",19.2,4,22,11.7
"751124702","75112","75","Paris 12e Arrondissement","Bercy 2","750961","7511247","H","00","2",38.6,13.4,6.1,2.2
"751124617","75112","75","Paris 12e Arrondissement","Picpus 17","750881","7511246","H","00","2",21.4,9.3,25.3,18.5
"751124503","75112","75","Paris 12e Arrondissement","Bel Air 3","750921","7511245","H","00","1",25.1,5.8,16.9,9.8
"751124615","75112","75","Paris 12e Arrondissement","Picpus 15","750891","7511246","H","00","1",25.7,8.5,19.2,11.9
"751124514","75112","75","Paris 12e Arrondissement","Bel Air 14","750901","7511245","H","00","1",19.6,9.1,21.1,13.4
"751124805","75112","75","Paris 12e Arrondissement","Quinze Vingts 5","750841","7511248","H","00","1",23.4,6,13.8,7.9
"751124614","75112","75","Paris 12e Arrondissement","Picpus 14","750891","7511246","H","00","1",15.2,7.1,32.6,25.4
"751124602","75112","75","Paris 12e Arrondissement","Picpus 2","750951","7511246","H","00","1",25.6,8.2,16.3,8.7
"751124701","75112","75","Paris 12e Arrondissement","Bercy 1","750971","7511247","H","00","1",38.8,14,8.4,2.5
"751124513","75112","75","Paris 12e Arrondissement","Bel Air 13","750901","7511245","H","00","1",25.6,10.1,13,6.4
"751124703","75112","75","Paris 12e Arrondissement","Bercy 3","750971","7511247","H","00","2",30.4,13.2,9.9,4.4
"751124612","75112","75","Paris 12e Arrondissement","Picpus 12","750981","7511246","H","00","1",21.3,11.5,15.1,7.2
"751124613","75112","75","Paris 12e Arrondissement","Picpus 13","750991","7511246","H","00","2",31,10.4,12.3,6.5
"751124603","75112","75","Paris 12e Arrondissement","Picpus 3","750951","7511246","H","00","1",22.8,4.9,22.1,11.1
"751124677","75112","75","Paris 12e Arrondissement","Bois de Vincennes","750951","7511246","D","00","3",38.4,36.8,4,0.3
"751124601","75112","75","Paris 12e Arrondissement","Picpus 1","750941","7511246","H","00","1",23.4,9.6,16.1,7.7
"751124577","75112","75","Paris 12e Arrondissement","Bois de Vincennes","750911","7511245","D","00","3",37.3,17.9,0.2,0.2
"751124508","75112","75","Paris 12e Arrondissement","Bel Air 8","750921","7511245","H","00","2",25,9.4,14.7,8.1
"751124509","75112","75","Paris 12e Arrondissement","Bel Air 9","750921","7511245","H","00","2",27.9,10,14.6,7.5
"751124510","75112","75","Paris 12e Arrondissement","Bel Air 10","750911","7511245","H","00","1",34.9,10.6,13.7,6.3
"751124511","75112","75","Paris 12e Arrondissement","Bel Air 11","750911","7511245","H","00","1",31.7,6.6,18.4,10.6
"751124512","75112","75","Paris 12e Arrondissement","Bel Air 12","750901","7511245","H","00","1",26.2,12.2,11.7,5.2
"751124804","75112","75","Paris 12e Arrondissement","Quinze Vingts 4","750841","7511248","H","00","1",24,10.8,12.5,5.9
"751124504","75112","75","Paris 12e Arrondissement","Bel Air 4","750931","7511245","H","00","1",25,9.4,18.6,10.6
"751124806","75112","75","Paris 12e Arrondissement","Quinze Vingts 6","750851","7511248","H","00","1",28.1,10.7,8.9,3.7
"751124606","75112","75","Paris 12e Arrondissement","Picpus 6","750941","7511246","H","00","1",25.8,10.3,15.3,9.2
"751124808","75112","75","Paris 12e Arrondissement","Quinze Vingts 8","750851","7511248","H","00","1",24.7,7.1,15.3,7.6
"751124609","75112","75","Paris 12e Arrondissement","Picpus 9","750961","7511246","H","00","2",29.6,9.5,13.7,8.1
"751124605","75112","75","Paris 12e Arrondissement","Picpus 5","750961","7511246","H","00","1",24.4,10.8,10.3,5
"751124611","75112","75","Paris 12e Arrondissement","Picpus 11","750981","7511246","H","00","1",22.8,7.4,17.4,8.5
"751124608","75112","75","Paris 12e Arrondissement","Picpus 8","750941","7511246","H","00","1",24.6,9.2,16.9,8.6
"751124624","75112","75","Paris 12e Arrondissement","Picpus 24","750891","7511246","H","00","1",22.4,6.1,17.3,11.7
"751124610","75112","75","Paris 12e Arrondissement","Picpus 10","750981","7511246","H","00","1",24.4,9,15.8,8.4
"751124505","75112","75","Paris 12e Arrondissement","Bel Air 5","750931","7511245","H","00","1",19.4,6.7,18.9,11.7
"751124803","75112","75","Paris 12e Arrondissement","Quinze Vingts 3","750841","7511248","H","00","1",27.7,8.4,11.4,6.7
"751124807","75112","75","Paris 12e Arrondissement","Quinze Vingts 7","750851","7511248","H","00","1",20.4,7.6,15.2,8.6
"751124809","75112","75","Paris 12e Arrondissement","Quinze Vingts 9","750861","7511248","H","00","2",26.1,12.8,12.4,3.9
"751124801","75112","75","Paris 12e Arrondissement","Quinze Vingts 1","751011","7511248","H","00","1",25.8,10.5,11,5.2
"751124506","75112","75","Paris 12e Arrondissement","Bel Air 6","750931","7511245","H","00","1",28.2,10.5,20.9,12.1
"751124507","75112","75","Paris 12e Arrondissement","Bel Air 7","750931","7511245","H","00","1",20.7,7.2,23.3,14.4
"751124799","75112","75","Paris 12e Arrondissement","Seine et Berges","750971","7511247","D","00","3",0,0,0,0
"751124812","75112","75","Paris 12e Arrondissement","Quinze Vingts 12","751011","7511248","A","00","3",33.2,12.1,10.5,4.8
"751124802","75112","75","Paris 12e Arrondissement","Quinze Vingts 2","751011","7511248","H","00","2",32.2,11.7,11.6,5
"751124899","75112","75","Paris 12e Arrondissement","Seine et Berges","751011","7511248","D","00","3",0,0,0,0
"751124811","75112","75","Paris 12e Arrondissement","Quinze Vingts 11","751011","7511248","A","00","3",0,0,0,0
"751124619","75112","75","Paris 12e Arrondissement","Picpus 19","750991","7511246","H","00","1",30,9.1,15.4,8.3
