"CODE_IRIS","COM","DEP","LIBCOM","LIBIRIS","TRIRIS","GRD_QUART","TYP_IRIS","MODIF_IRIS","LAB_IRIS","DEC_TP6013","DEC_MED13"
"940410302","94041","94","Ivry-sur-Seine","Ivry Port Centre","940661","9404103","H","00","2","44,3",13644
"940410110","94041","94","Ivry-sur-Seine","Centre Ville Est","940641","9404101","H","00","1","32,1",17388
"940410304","94041","94","Ivry-sur-Seine","Ivry Port Sud","940661","9404103","H","00","1","33,3",17750
"940420103","94042","94","Joinville-le-Pont","Vautier","940671","9404201","H","00","2","14,4",27720
"940420108","94042","94","Joinville-le-Pont","Mocquet","940681","9404201","H","00","1","9,3",35220
"940420107","94042","94","Joinville-le-Pont","Ouginot","940681","9404201","H","00","1","",28902
"940420104","94042","94","Joinville-le-Pont","Leclerc","940671","9404201","H","00","2","",17806
"940420106","94042","94","Joinville-le-Pont","Peri","940681","9404201","H","00","1","11,0",29448
"940420102","94042","94","Joinville-le-Pont","Jaures","940671","9404201","H","00","2","12,1",27042
"940420105","94042","94","Joinville-le-Pont","Moutier","940681","9404201","H","00","1","25,8",19676
"940420101","94042","94","Joinville-le-Pont","Platanes","940671","9404201","H","00","2","13,7",26414
"940430102","94043","94","Le Kremlin-Bicêtre","Les Sablons","940701","9404301","H","00","1","25,1",21226
"940430101","94043","94","Le Kremlin-Bicêtre","Les Plantes","940701","9404301","H","00","1","28,6",20870
"940430108","94043","94","Le Kremlin-Bicêtre","Les Perichets","940701","9404301","H","00","1","25,8",21640
"940430109","94043","94","Le Kremlin-Bicêtre","Petits Jardins Bas de Bicetre","940691","9404301","H","00","1","16,4",24994
"940430104","94043","94","Le Kremlin-Bicêtre","Les Coquettes","940691","9404301","H","00","1","22,3",24270
"940430103","94043","94","Le Kremlin-Bicêtre","Kremlin Saint-Germain","940691","9404301","H","00","1","16,1",26650
"940430106","94043","94","Le Kremlin-Bicêtre","Les Closeaux Les Martinets","940711","9404301","H","00","1","32,3",16245
"940430107","94043","94","Le Kremlin-Bicêtre","Hauts Fosses Esslieres Sorieres","940711","9404301","H","00","1","14,1",22214
"940430105","94043","94","Le Kremlin-Bicêtre","Barnufles","940711","9404301","H","00","1","32,1",17928
"940440106","94044","94","Limeil-Brévannes","Les Candies","940721","9404401","H","00","1","23,3",20036
"940440104","94044","94","Limeil-Brévannes","Centre Ville","940721","9404401","H","00","1","23,0",20006
"940440105","94044","94","Limeil-Brévannes","Les Orchidees","940731","9404401","H","00","1","15,0",24390
"940440101","94044","94","Limeil-Brévannes","Les Varennes","940731","9404401","H","00","1","15,0",25018
"940440102","94044","94","Limeil-Brévannes","Les Neufs Saulets","940721","9404401","H","00","1","19,9",21038
"940440103","94044","94","Limeil-Brévannes","Saint-Martin","940721","9404401","H","00","1","",12348
"940440107","94044","94","Limeil-Brévannes","Les Grands Champs","940731","9404401","H","00","1","",22307
"940460110","94046","94","Maisons-Alfort","Centre_Vert de Maison 10","940781","9404601","H","00","1","17,4",23404
"940460111","94046","94","Maisons-Alfort","Centre_Vert de Maison 11","940781","9404601","H","00","1","17,1",20932
"940460201","94046","94","Maisons-Alfort","Alfort 1","940771","9404602","H","00","1","16,0",27370
"940460101","94046","94","Maisons-Alfort","Centre_Vert de Maison 1","940751","9404601","H","00","1","",28892
"940460106","94046","94","Maisons-Alfort","Centre_Vert de Maison 6","940751","9404601","H","00","1","39,0",14648
"940460107","94046","94","Maisons-Alfort","Centre_Vert de Maison 7","940741","9404601","H","00","1","11,1",29520
"940460108","94046","94","Maisons-Alfort","Centre_Vert de Maison 8","940741","9404601","H","00","1","12,3",24478
"940460109","94046","94","Maisons-Alfort","Centre_Vert de Maison 9","940741","9404601","H","00","2","15,9",24528
"940460403","94046","94","Maisons-Alfort","Planetes 3","940761","9404604","H","00","2","15,6",20958
"940460102","94046","94","Maisons-Alfort","Centre_Vert de Maison 2","940751","9404601","H","00","1","11,5",26082
"940460103","94046","94","Maisons-Alfort","Centre_Vert de Maison 3","940741","9404601","H","00","1","",31064
"940460202","94046","94","Maisons-Alfort","Alfort 2","940771","9404602","H","00","3","",24946
"940460203","94046","94","Maisons-Alfort","Alfort 3","940771","9404602","H","00","1","14,6",24876
"940460303","94046","94","Maisons-Alfort","Charentonneau 3","940791","9404603","H","00","1","10,6",28241
"940460304","94046","94","Maisons-Alfort","Charentonneau 4","940791","9404603","H","00","1","12,5",26910
"940460104","94046","94","Maisons-Alfort","Centre_Vert de Maison 4","940751","9404601","H","00","2","12,9",26960
"940460105","94046","94","Maisons-Alfort","Centre_Vert de Maison 5","940781","9404601","H","00","1","27,3",17324
"940460302","94046","94","Maisons-Alfort","Charentonneau 2","940791","9404603","H","00","1","10,8",28976
"940460204","94046","94","Maisons-Alfort","Alfort 4","940771","9404602","H","00","1","14,0",27438
"940460401","94046","94","Maisons-Alfort","Planetes 1","940761","9404604","H","00","1","",26996
"940460402","94046","94","Maisons-Alfort","Planetes 2","940761","9404604","H","00","1","14,3",25533
"940460205","94046","94","Maisons-Alfort","Alfort 5","940771","9404602","H","00","1","15,0",25572
"940460301","94046","94","Maisons-Alfort","Charentonneau 1","940791","9404603","H","00","1","10,1",30808
"940470000","94047","94","Mandres-les-Roses","Mandres-les-Roses (commune non irisée)","ZZZZZZ","9404700","Z","00","5",,
"940480102","94048","94","Marolles-en-Brie","Vieux Village-Murs du Parc","ZZZZZZ","9404801","H","00","4",,
"940480101","94048","94","Marolles-en-Brie","Bois de Notre Dame","ZZZZZZ","9404801","A","00","4",,
"940480103","94048","94","Marolles-en-Brie","La Butte du Berger","ZZZZZZ","9404801","H","00","4",,
"940520110","94052","94","Nogent-sur-Marne","Place Leclerc","940821","9405201","H","00","1","8,5",34492
"940520111","94052","94","Nogent-sur-Marne","Les Hauts de Nogent","940821","9405201","H","00","1","",33184
"940520108","94052","94","Nogent-sur-Marne","Baltard","940821","9405201","H","00","1","",42246
"940520105","94052","94","Nogent-sur-Marne","Le Port","940811","9405201","H","00","1","7,6",35498
"940520106","94052","94","Nogent-sur-Marne","Dagobert et Marie Curie","940811","9405201","H","00","1","10,7",30728
"940520107","94052","94","Nogent-sur-Marne","La Sous-Prefecture","940811","9405201","H","00","1","7,6",37341
"940520101","94052","94","Nogent-sur-Marne","Les Marechaux","940801","9405201","H","00","2","25,1",20966
"940520109","94052","94","Nogent-sur-Marne","Bois de Vincennes","940821","9405201","H","00","1","",40352
"940520103","94052","94","Nogent-sur-Marne","Coulmiers","940801","9405201","H","00","1","8,0",33602
"940520104","94052","94","Nogent-sur-Marne","Centre Ville","940801","9405201","H","00","1","13,1",28206
"940520102","94052","94","Nogent-sur-Marne","Boulevard de Strasbourg","940801","9405201","H","00","1","22,6",22332
"940530000","94053","94","Noiseau","Noiseau (commune non irisée)","ZZZZZZ","9405300","Z","00","5",,
"940540101","94054","94","Orly","Parc de la Cloche","940841","9405401","H","00","1","12,8",24436
"940540102","94054","94","Orly","Gazier Aviateurs","940831","9405401","H","00","1","",12162
"940540108","94054","94","Orly","Terrasses_Calmette","940831","9405401","H","00","1","38,3",14596
"940540109","94054","94","Orly","Nouvelet_Les Saules","940841","9405401","H","00","1","35,4",15558
"940540105","94054","94","Orly","Carrieres_Sentiers","940841","9405401","H","00","1","15,2",23320
"940540106","94054","94","Orly","Pierre au Pretre","940831","9405401","H","00","1","37,7",14528
"940540103","94054","94","Orly","Gazier Navigateurs","940831","9405401","H","00","1","46,8",12644
"940540104","94054","94","Orly","Tilleuls","940831","9405401","H","00","1","39,1",14290
"940540107","94054","94","Orly","Vieil Orly_Centre Ville","940841","9405401","H","00","1","23,6",20821
"940550102","94055","94","Ormesson-sur-Marne","Centre Nord","ZZZZZZ","9405501","H","00","4",,
"940550103","94055","94","Ormesson-sur-Marne","Centre Sud","ZZZZZZ","9405501","H","00","4",,
"940550105","94055","94","Ormesson-sur-Marne","Ouest","ZZZZZZ","9405501","H","00","4",,
"940550101","94055","94","Ormesson-sur-Marne","Nord","ZZZZZZ","9405501","H","00","4",,
"940550104","94055","94","Ormesson-sur-Marne","Sud","ZZZZZZ","9405501","H","00","4",,
"940560000","94056","94","Périgny","Périgny (commune non irisée)","ZZZZZZ","9405600","Z","00","5",,
"940580111","94058","94","Le Perreux-sur-Marne","Le Thillard","940891","9405801","H","00","1","13,2",26967
"940580107","94058","94","Le Perreux-sur-Marne","La Prairie des Presles","940861","9405801","H","00","1","11,2",29616
"940580112","94058","94","Le Perreux-sur-Marne","Les Joncs Marins Croix d'eau","940891","9405801","H","00","1","",24730
"940580113","94058","94","Le Perreux-sur-Marne","Les Joncs Marins Fosse Moreau","940891","9405801","H","00","1","10,8",28308
"940580106","94058","94","Le Perreux-sur-Marne","L'Ile de la Roche","940881","9405801","H","00","1","12,2",30466
"940580102","94058","94","Le Perreux-sur-Marne","La Prairie de Nogent","940871","9405801","H","00","1","",33574
"940580108","94058","94","Le Perreux-sur-Marne","Les Corluis","940861","9405801","H","00","1","11,5",30723
"940580109","94058","94","Le Perreux-sur-Marne","Les Siams","940861","9405801","H","00","1","14,6",27932
"940580110","94058","94","Le Perreux-sur-Marne","L'Orage","940891","9405801","H","00","1","11,7",27935
"940580103","94058","94","Le Perreux-sur-Marne","Les Parclairs","940871","9405801","H","00","1","12,9",29042
"940580104","94058","94","Le Perreux-sur-Marne","Pont de Bry","940881","9405801","H","00","1","9,0",29474
"940580101","94058","94","Le Perreux-sur-Marne","L'Ile d'Amour","940871","9405801","H","00","1","12,0",30578
"940580105","94058","94","Le Perreux-sur-Marne","Iris No 0105","940881","9405801","H","00","1","9,3",32635
"940590102","94059","94","Le Plessis-Trévise","Saint_Martin","940911","9405901","H","00","1","18,1",22380
"940590101","94059","94","Le Plessis-Trévise","Le Val Roger_Parc de la Lande","940911","9405901","H","00","1","14,5",26760
"940590106","94059","94","Le Plessis-Trévise","Gambetta","940901","9405901","H","00","1","10,1",26934
"940590103","94059","94","Le Plessis-Trévise","Le Centre","940911","9405901","H","00","1","16,2",23086
"940590107","94059","94","Le Plessis-Trévise","Saint_Antoine","940901","9405901","H","00","1","",26024
"940590104","94059","94","Le Plessis-Trévise","Marbeau_Coeuilly","940911","9405901","H","00","1","13,3",26452
"940590105","94059","94","Le Plessis-Trévise","Saint_Pierre_Kiffer","940901","9405901","H","00","1","11,9",25172
"940600101","94060","94","La Queue-en-Brie","Bois des Friches","ZZZZZZ","9406001","H","00","1","",26810
"940600102","94060","94","La Queue-en-Brie","Les Bordes Hotel de Ville","ZZZZZZ","9406001","H","00","1","24,0",19402
"940600105","94060","94","La Queue-en-Brie","Village Pierre Lais","ZZZZZZ","9406001","H","00","1","8,5",27316
"940600103","94060","94","La Queue-en-Brie","l'Hermitage","ZZZZZZ","9406001","H","00","1","",19300
"940600104","94060","94","La Queue-en-Brie","Les Marnieres","ZZZZZZ","9406001","H","00","1","",21902
"940650102","94065","94","Rungis","Les Antes","ZZZZZZ","9406501","H","00","4",,
"940650101","94065","94","Rungis","Rungis Ville","ZZZZZZ","9406501","H","00","4",,
"940650105","94065","94","Rungis","Le Sud","ZZZZZZ","9406501","A","00","4",,
"940650103","94065","94","Rungis","Min","ZZZZZZ","9406501","A","00","4",,
"940650104","94065","94","Rungis","Silic","ZZZZZZ","9406501","A","00","4",,
"940670109","94067","94","Saint-Mandé","Daumesnil","940951","9406701","H","00","1","8,0",45714
"940670104","94067","94","Saint-Mandé","Victor Hugo","940931","9406701","H","00","1","13,2",29320
"940670105","94067","94","Saint-Mandé","Saint-Michel","940941","9406701","H","00","1","",42638
"940670106","94067","94","Saint-Mandé","La Pelouse","940941","9406701","H","00","1","11,1",34752
"940670107","94067","94","Saint-Mandé","Notre Dame","940951","9406701","H","00","1","11,0",31925
"940670108","94067","94","Saint-Mandé","Liberation","940951","9406701","H","00","1","10,4",33092
"940670101","94067","94","Saint-Mandé","Begin","940941","9406701","H","00","2","13,1",26128
"940670102","94067","94","Saint-Mandé","Charles de Gaulle","940931","9406701","H","00","1","",39180
"940670103","94067","94","Saint-Mandé","Saint-Louis","940931","9406701","H","00","1","",31330
"940680302","94068","94","Saint-Maur-des-Fossés","Le Parc Saint-Maur 2","941021","9406803","H","00","1","",38752
"940680301","94068","94","Saint-Maur-des-Fossés","Le Parc Saint-Maur 1","941021","9406803","H","00","1","",36696
"940680101","94068","94","Saint-Maur-des-Fossés","Adamville 1","940981","9406801","H","00","1","",32198
"940680102","94068","94","Saint-Maur-des-Fossés","Adamville 2","940981","9406801","H","00","1","9,3",29686
"940680103","94068","94","Saint-Maur-des-Fossés","Adamville 3","940981","9406801","H","00","1","9,4",29930
"940680108","94068","94","Saint-Maur-des-Fossés","Adamville 8","940961","9406801","H","00","1","16,5",23772
"940680109","94068","94","Saint-Maur-des-Fossés","Adamville 9","940961","9406801","H","00","1","",28016
"940680201","94068","94","Saint-Maur-des-Fossés","Le Vieux Saint-Maur 1","941011","9406802","H","00","1","",28684
"940680202","94068","94","Saint-Maur-des-Fossés","Le Vieux Saint-Maur 2","941011","9406802","H","00","1","",35736
"940680203","94068","94","Saint-Maur-des-Fossés","Le Vieux Saint-Maur 3","941011","9406802","H","00","1","12,4",29658
"940680204","94068","94","Saint-Maur-des-Fossés","Le Vieux Saint-Maur 4","941011","9406802","H","00","1","",33348
"940680603","94068","94","Saint-Maur-des-Fossés","Les Muriers 3","941041","9406806","H","00","1","",31538
"940680701","94068","94","Saint-Maur-des-Fossés","La Pie 1","940971","9406807","H","00","1","",28374
"940680303","94068","94","Saint-Maur-des-Fossés","Le Parc Saint-Maur 3","941021","9406803","H","00","1","6,9",33808
"940680104","94068","94","Saint-Maur-des-Fossés","Adamville 4","940981","9406801","H","00","1","9,5",30738
"940680105","94068","94","Saint-Maur-des-Fossés","Adamville 5","940961","9406801","H","00","1","10,5",28726
"940680106","94068","94","Saint-Maur-des-Fossés","Adamville 6","940961","9406801","H","00","1","12,5",27500
"940680107","94068","94","Saint-Maur-des-Fossés","Adamville 7","940961","9406801","H","00","1","13,8",25646
"940680502","94068","94","Saint-Maur-des-Fossés","La Varenne 2","941001","9406805","H","00","1","9,9",33452
"940680503","94068","94","Saint-Maur-des-Fossés","La Varenne 3","941031","9406805","H","00","1","13,9",28572
"940680504","94068","94","Saint-Maur-des-Fossés","La Varenne 4","941031","9406805","H","00","1","",41684
"940680505","94068","94","Saint-Maur-des-Fossés","La Varenne 5","941031","9406805","H","00","1","",39242
"940680601","94068","94","Saint-Maur-des-Fossés","Les Muriers 1","941041","9406806","H","00","1","12,4",30654
"940680602","94068","94","Saint-Maur-des-Fossés","Les Muriers 2","941041","9406806","H","00","1","12,5",30272
"940680704","94068","94","Saint-Maur-des-Fossés","La Pie 4","940971","9406807","H","00","1","9,0",30198
"940680801","94068","94","Saint-Maur-des-Fossés","Saint-Maur Creteil 1","940991","9406808","H","00","1","",14070
"940680702","94068","94","Saint-Maur-des-Fossés","La Pie 2","940971","9406807","H","00","1","14,9",25534
"940680703","94068","94","Saint-Maur-des-Fossés","La Pie 3","940971","9406807","H","00","1","14,6",25050
"940680501","94068","94","Saint-Maur-des-Fossés","La Varenne 1","941031","9406805","H","00","1","",33708
